Time,AI-2020,Quality,AI-2021,Quality,AI-2022,Quality,FIC-2100,Quality,FIC-2101,Quality,FIC-2102,Quality,FI-2005,Quality,FIC-2001,Quality,FIC-2002,Quality,FIC-2004,Quality,QI-2106,Quality,TIC-2003,Quality
,AI-2020,,AI-2021,,AI-2022,,FIC-2100,,FIC-2101,,FIC-2102,,FI-2005,,FIC-2001,,FIC-2002,,FIC-2004,,QI-2106,,TIC-2003,
,OVERHEAD C5'S,,MIDDLE C7'S,,BOTTOM C3'S,,FEED FURNACE FUEL,,TOP PRODUCT,,BOTTOM PRODUCT,,Feed Flow,,TOP REFLUX SETPOINT,,MIDDLE PRODUCT DRAW SETPOINT,,MIDDLE REFLUX SETPOINT,,MIDDLE REFLUX DUTY,,FEED TEMPERATURE SETPOINT,
,MOL,,MOL,,MOL,,NRG/H,,MBBL/D,,MBBL/D,,MBbl/d,,MBBL/D,,MBBL/D,,MBBL/D,,NRG/H,,DEG F,
10-01-2015 08:14:00,2.,G,3.,G,4.,G,8.5,G,2.1,G,1.7,G,5.02153,G,2.5,G,1.5,G,8.,G,2.,G,200.,G
10-01-2015 08:15:00,2.0036,G,3.00954,G,3.99831,G,8.50735,G,2.09686,G,1.7173,G,4.98768,G,2.5,G,1.5,G,8.,G,1.99772,G,200.,G
10-01-2015 08:16:00,2.0087,G,2.99518,G,3.97746,G,8.50977,G,2.0928,G,1.725,G,4.9399,G,2.5,G,1.5,G,8.,G,1.99552,G,200.,G
10-01-2015 08:17:00,2.00385,G,3.01356,G,3.97262,G,8.50838,G,2.08587,G,1.71878,G,4.93333,G,2.5,G,1.5,G,8.,G,1.99483,G,200.,G
10-01-2015 08:18:00,1.99852,G,3.02963,G,3.98841,G,8.50365,G,2.08028,G,1.7136,G,4.9688,G,2.5,G,1.5,G,8.,G,1.99465,G,200.,G
10-01-2015 08:19:00,1.9971,G,3.0257,G,3.99264,G,8.50548,G,2.08422,G,1.70197,G,4.95926,G,2.5,G,1.5,G,8.,G,1.99595,G,200.,G
10-01-2015 08:20:00,2.0026,G,3.03318,G,3.994,G,8.50693,G,2.08955,G,1.71025,G,4.95702,G,2.5,G,1.5,G,8.,G,1.99943,G,200.,G
10-01-2015 08:21:00,2.0144,G,3.04752,G,3.99537,G,8.51666,G,2.10052,G,1.72152,G,4.95588,G,2.5,G,1.5,G,8.,G,1.99082,G,200.,G
10-01-2015 08:22:00,2.01669,G,3.04477,G,3.99177,G,8.52101,G,2.11665,G,1.72168,G,4.99903,G,2.5,G,1.5,G,8.,G,1.98835,G,200.,G
10-01-2015 08:23:00,2.02368,G,3.03585,G,3.99605,G,8.52232,G,2.11663,G,1.72057,G,5.04264,G,2.5,G,1.5,G,8.,G,1.98843,G,200.,G
10-01-2015 08:24:00,2.01608,G,3.02373,G,3.99974,G,8.51959,G,2.11193,G,1.71533,G,5.10011,G,2.5,G,1.5,G,8.,G,1.98598,G,200.,G
10-01-2015 08:25:00,2.02237,G,3.01583,G,4.01184,G,8.52635,G,2.10236,G,1.72461,G,5.15534,G,2.5,G,1.5,G,8.,G,1.98669,G,200.,G
10-01-2015 08:26:00,2.0202,G,3.01609,G,3.99499,G,8.52357,G,2.09292,G,1.73034,G,5.15868,G,2.5,G,1.5,G,8.,G,1.97932,G,200.,G
10-01-2015 08:27:00,2.01924,G,3.00477,G,3.97706,G,8.52149,G,2.09603,G,1.71439,G,5.21192,G,2.5,G,1.5,G,8.,G,1.97949,G,200.,G
10-01-2015 08:28:00,2.01335,G,2.99987,G,3.99156,G,8.51841,G,2.10075,G,1.71735,G,5.22626,G,2.5,G,1.5,G,8.,G,1.9745,G,200.,G
10-01-2015 08:29:00,2.00831,G,2.99941,G,4.00174,G,8.52194,G,2.13018,G,1.7027,G,5.25829,G,2.5,G,1.5,G,8.,G,1.97409,G,200.,G
10-01-2015 08:30:00,2.0077,G,3.01005,G,4.00131,G,8.5168,G,2.12895,G,1.71129,G,5.26694,G,2.5,G,1.5,G,8.,G,1.97919,G,200.,G
10-01-2015 08:31:00,2.0143,G,3.0049,G,3.99697,G,8.52246,G,2.14276,G,1.70913,G,5.2728,G,2.5,G,1.5,G,8.,G,1.98155,G,200.,G
10-01-2015 08:32:00,2.0147,G,2.99097,G,3.98894,G,8.51678,G,2.15136,G,1.70396,G,5.32637,G,2.5,G,1.5,G,8.,G,1.98227,G,200.,G
10-01-2015 08:33:00,2.00725,G,2.98882,G,3.96971,G,8.51321,G,2.14521,G,1.69994,G,5.33747,G,2.5,G,1.5,G,8.,G,1.973,G,200.,G
10-01-2015 08:34:00,2.00535,G,2.99835,G,3.97153,G,8.51309,G,2.14282,G,1.69887,G,5.33451,G,2.5,G,1.5,G,8.,G,1.96721,G,200.,G
10-01-2015 08:35:00,2.00236,G,3.00452,G,3.98495,G,8.50902,G,2.15025,G,1.6951,G,5.36925,G,2.5,G,1.5,G,8.,G,1.96969,G,200.,G
10-01-2015 08:36:00,2.00011,G,3.00287,G,3.98762,G,8.51222,G,2.14445,G,1.68632,G,5.38923,G,2.5,G,1.5,G,8.,G,1.96575,G,200.,G
10-01-2015 08:37:00,2.00451,G,3.00344,G,3.996,G,8.51888,G,2.14331,G,1.68789,G,5.41587,G,2.5,G,1.5,G,8.,G,1.96664,G,200.,G
10-01-2015 08:38:00,2.007,G,3.00961,G,3.99387,G,8.51732,G,2.14586,G,1.69017,G,5.46705,G,2.5,G,1.5,G,8.,G,1.96991,G,200.,G
10-01-2015 08:39:00,2.01045,G,3.01224,G,3.99613,G,8.51774,G,2.15037,G,1.69254,G,5.48302,G,2.5,G,1.5,G,8.,G,1.97657,G,200.,G
10-01-2015 08:40:00,2.0072,G,3.0202,G,3.99555,G,8.5142,G,2.15557,G,1.68605,G,5.47657,G,2.5,G,1.5,G,8.,G,1.9674,G,200.,G
10-01-2015 08:41:00,2.01055,G,3.01641,G,4.0048,G,8.51338,G,2.16664,G,1.68916,G,5.52053,G,2.5,G,1.5,G,8.,G,1.96159,G,200.,G
10-01-2015 08:42:00,2.01517,G,3.0147,G,3.99723,G,8.52038,G,2.17151,G,1.69205,G,5.52038,G,2.5,G,1.5,G,8.,G,1.9576,G,200.,G
10-01-2015 08:43:00,2.02024,G,3.02342,G,4.01098,G,8.51743,G,2.1626,G,1.70046,G,5.5534,G,2.5,G,1.5,G,8.,G,1.95185,G,200.,G
10-01-2015 08:44:00,2.01466,G,3.0256,G,4.01565,G,8.51589,G,2.14952,G,1.69396,G,5.52052,G,2.5,G,1.5,G,8.,G,1.95508,G,200.,G
10-01-2015 08:45:00,2.01255,G,3.02462,G,4.02017,G,8.51739,G,2.13309,G,1.68907,G,5.53418,G,2.5,G,1.5,G,8.,G,1.9531,G,200.,G
10-01-2015 08:46:00,2.01017,G,3.01432,G,4.02354,G,8.52738,G,2.13578,G,1.67649,G,5.52933,G,2.5,G,1.5,G,8.,G,1.94732,G,200.,G
10-01-2015 08:47:00,2.00644,G,3.02179,G,4.03781,G,8.52291,G,2.14414,G,1.68463,G,5.55315,G,2.5,G,1.5,G,8.,G,1.9422,G,200.,G
10-01-2015 08:48:00,2.00089,G,3.02865,G,4.06272,G,8.51243,G,2.14192,G,1.69544,G,5.50985,G,2.5,G,1.5,G,8.,G,1.93964,G,200.,G
10-01-2015 08:49:00,2.00514,G,3.03083,G,4.06305,G,8.51758,G,2.14525,G,1.70452,G,5.54469,G,2.5,G,1.5,G,8.,G,1.94738,G,200.,G
10-01-2015 08:50:00,2.00616,G,3.02553,G,4.04537,G,8.51869,G,2.13661,G,1.71302,G,5.49943,G,2.5,G,1.5,G,8.,G,1.94682,G,200.,G
10-01-2015 08:51:00,2.00436,G,3.02691,G,4.03682,G,8.52416,G,2.13408,G,1.71786,G,5.53684,G,2.5,G,1.5,G,8.,G,1.94586,G,200.,G
10-01-2015 08:52:00,2.00583,G,3.02451,G,4.0323,G,8.51993,G,2.14092,G,1.72521,G,5.53314,G,2.5,G,1.5,G,8.,G,1.9411,G,200.,G
10-01-2015 08:53:00,2.00796,G,3.01232,G,4.02614,G,8.52592,G,2.15075,G,1.71716,G,5.51614,G,2.5,G,1.5,G,8.,G,1.93751,G,200.,G
10-01-2015 08:54:00,2.0044,G,3.01067,G,4.03129,G,8.53413,G,2.15005,G,1.71452,G,5.49119,G,2.5,G,1.5,G,8.,G,1.93261,G,200.,G
10-01-2015 08:55:00,2.00969,G,3.00568,G,4.03414,G,8.52384,G,2.16197,G,1.70341,G,5.50249,G,2.5,G,1.5,G,8.,G,1.94117,G,200.,G
10-01-2015 08:56:00,2.01553,G,2.99985,G,4.02237,G,8.52104,G,2.16467,G,1.7015,G,5.51515,G,2.5,G,1.5,G,8.,G,1.94556,G,200.,G
10-01-2015 08:57:00,2.01576,G,3.00795,G,4.03333,G,8.52078,G,2.16904,G,1.69526,G,5.51066,G,2.5,G,1.5,G,8.,G,1.94808,G,200.,G
10-01-2015 08:58:00,2.01284,G,3.01025,G,4.02492,G,8.52188,G,2.15732,G,1.69039,G,5.47808,G,2.5,G,1.5,G,8.,G,1.95335,G,200.,G
10-01-2015 08:59:00,2.00591,G,3.01371,G,4.03094,G,8.52129,G,2.16743,G,1.6796,G,5.47365,G,2.5,G,1.5,G,8.,G,1.95988,G,200.,G
10-01-2015 09:00:00,2.00749,G,3.02113,G,4.03876,G,8.52135,G,2.1607,G,1.66716,G,5.48821,G,2.5,G,1.5,G,8.,G,1.96662,G,200.,G
10-01-2015 09:01:00,2.00551,G,3.01328,G,4.0406,G,8.52369,G,2.14968,G,1.66628,G,5.47246,G,2.5,G,1.5,G,8.,G,1.97531,G,200.,G
10-01-2015 09:02:00,2.01218,G,3.0086,G,4.04029,G,8.53221,G,2.1604,G,1.66814,G,5.47129,G,2.5,G,1.5,G,8.,G,1.97488,G,200.,G
10-01-2015 09:03:00,2.01913,G,3.00952,G,4.02938,G,8.53249,G,2.17426,G,1.67141,G,5.47457,G,2.5,G,1.5,G,8.,G,1.97444,G,200.,G
10-01-2015 09:04:00,2.0198,G,3.00787,G,4.01193,G,8.53256,G,2.18304,G,1.66283,G,5.44172,G,2.5,G,1.5,G,8.,G,1.97685,G,200.,G
10-01-2015 09:05:00,2.01614,G,3.01045,G,4.01839,G,8.53702,G,2.16401,G,1.64956,G,5.44196,G,2.5,G,1.5,G,8.,G,1.97429,G,200.,G
10-01-2015 09:06:00,2.02076,G,3.01845,G,4.02616,G,8.5277,G,2.16719,G,1.66257,G,5.42315,G,2.5,G,1.5,G,8.,G,1.97484,G,200.,G
10-01-2015 09:07:00,2.01884,G,3.02258,G,4.02728,G,8.53401,G,2.17257,G,1.66224,G,5.4355,G,2.5,G,1.5,G,8.,G,1.97351,G,200.,G
10-01-2015 09:08:00,2.01849,G,3.02087,G,4.0228,G,8.53653,G,2.16638,G,1.6648,G,5.41312,G,2.5,G,1.5,G,8.,G,1.96635,G,200.,G
10-01-2015 09:09:00,2.01531,G,3.01751,G,4.01222,G,8.53326,G,2.14852,G,1.67605,G,5.40578,G,2.5,G,1.5,G,8.,G,1.96337,G,200.,G
10-01-2015 09:10:00,2.0153,G,3.00853,G,4.01514,G,8.52679,G,2.15701,G,1.67853,G,5.38386,G,2.5,G,1.5,G,8.,G,1.96662,G,200.,G
10-01-2015 09:11:00,2.01465,G,3.01313,G,4.0164,G,8.53062,G,2.14553,G,1.66651,G,5.39637,G,2.5,G,1.5,G,8.,G,1.96496,G,200.,G
10-01-2015 09:12:00,2.00974,G,3.01316,G,4.03166,G,8.52944,G,2.13986,G,1.66752,G,5.41501,G,2.5,G,1.5,G,8.,G,1.96398,G,200.,G
10-01-2015 09:13:00,1.99902,G,3.009,G,4.02833,G,8.5246,G,2.1351,G,1.66962,G,5.37671,G,2.5,G,1.5,G,8.,G,1.96757,G,200.,G
10-01-2015 09:14:00,1.9964,G,3.00526,G,4.03698,G,8.52221,G,2.11417,G,1.66136,G,5.37034,G,3.,G,1.5,G,8.,G,1.96376,G,200.,G
10-01-2015 09:15:00,1.99738,G,3.00957,G,4.043,G,8.51778,G,2.14104,G,1.64139,G,5.39426,G,3.,G,1.5,G,8.,G,1.95712,G,200.,G
10-01-2015 09:16:00,2.00124,G,2.99847,G,4.04144,G,8.52375,G,2.14651,G,1.62845,G,5.38773,G,3.,G,1.5,G,8.,G,1.95495,G,200.,G
10-01-2015 09:17:00,2.00832,G,3.00724,G,4.03452,G,8.51997,G,2.16659,G,1.64182,G,5.3671,G,3.,G,1.5,G,8.,G,1.96093,G,200.,G
10-01-2015 09:18:00,2.00578,G,3.00755,G,4.03853,G,8.52115,G,2.14721,G,1.65614,G,5.38396,G,3.,G,1.5,G,8.,G,1.95461,G,200.,G
10-01-2015 09:19:00,1.9978,G,3.00676,G,4.05225,G,8.51538,G,2.15161,G,1.65323,G,5.3615,G,3.,G,1.5,G,8.,G,1.94759,G,200.,G
10-01-2015 09:20:00,1.99586,G,3.01014,G,4.03594,G,8.51033,G,2.14413,G,1.66023,G,5.37871,G,3.,G,1.5,G,8.,G,1.94029,G,200.,G
10-01-2015 09:21:00,2.00561,G,3.03141,G,4.04285,G,8.50828,G,2.14605,G,1.64959,G,5.34209,G,3.,G,1.5,G,8.,G,1.93952,G,200.,G
10-01-2015 09:22:00,2.00754,G,3.04094,G,4.03641,G,8.50543,G,2.14795,G,1.66474,G,5.3618,G,3.,G,1.5,G,8.,G,1.94177,G,200.,G
10-01-2015 09:23:00,2.0082,G,3.04567,G,4.03508,G,8.50739,G,2.13599,G,1.66201,G,5.3671,G,3.,G,1.5,G,8.,G,1.94058,G,200.,G
10-01-2015 09:24:00,2.00563,G,3.05022,G,4.04424,G,8.50173,G,2.13367,G,1.66289,G,5.33975,G,3.,G,1.5,G,8.,G,1.94208,G,200.,G
10-01-2015 09:25:00,2.00481,G,3.05873,G,4.03769,G,8.50514,G,2.11821,G,1.65285,G,5.35738,G,3.,G,1.5,G,8.,G,1.93523,G,200.,G
10-01-2015 09:26:00,2.00385,G,3.0649,G,4.03164,G,8.50859,G,2.10817,G,1.64683,G,5.32135,G,3.,G,1.5,G,8.,G,1.93269,G,200.,G
10-01-2015 09:27:00,2.0035,G,3.0628,G,4.04587,G,8.50691,G,2.11253,G,1.64448,G,5.33663,G,3.,G,1.5,G,8.,G,1.93174,G,200.,G
10-01-2015 09:28:00,1.99882,G,3.05656,G,4.05194,G,8.50924,G,2.10432,G,1.64597,G,5.29502,G,3.,G,1.5,G,8.,G,1.93633,G,200.,G
10-01-2015 09:29:00,2.00123,G,3.04975,G,4.04257,G,8.50503,G,2.11822,G,1.64649,G,5.3259,G,3.,G,1.5,G,8.,G,1.93204,G,200.,G
10-01-2015 09:30:00,1.99383,G,3.05472,G,4.05208,G,8.50467,G,2.11461,G,1.64887,G,5.27786,G,3.,G,1.5,G,8.,G,1.93266,G,200.,G
10-01-2015 09:31:00,1.99015,G,3.05501,G,4.04262,G,8.51145,G,2.10453,G,1.64413,G,5.27623,G,3.,G,1.5,G,8.,G,1.93829,G,200.,G
10-01-2015 09:32:00,1.98495,G,3.05291,G,4.05052,G,8.51769,G,2.1013,G,1.64832,G,5.28157,G,3.,G,1.5,G,8.,G,1.94104,G,200.,G
10-01-2015 09:33:00,1.98546,G,3.04721,G,4.05595,G,8.51951,G,2.10603,G,1.64853,G,5.27913,G,3.,G,1.5,G,8.,G,1.94479,G,200.,G
10-01-2015 09:34:00,1.98953,G,3.03665,G,4.05873,G,8.52231,G,2.10681,G,1.65222,G,5.24571,G,3.,G,1.5,G,8.,G,1.94323,G,200.,G
10-01-2015 09:35:00,1.98971,G,3.04289,G,4.04492,G,8.51793,G,2.10092,G,1.6538,G,5.287,G,3.,G,1.5,G,8.,G,1.95024,G,200.,G
10-01-2015 09:36:00,1.99386,G,3.04451,G,4.04541,G,8.51421,G,2.10552,G,1.66057,G,5.23731,G,3.,G,1.5,G,8.,G,1.95782,G,200.,G
10-01-2015 09:37:00,1.99035,G,3.04541,G,4.04924,G,8.51354,G,2.11506,G,1.66418,G,5.25206,G,3.,G,1.5,G,8.,G,1.95881,G,200.,G
10-01-2015 09:38:00,1.98768,G,3.04281,G,4.03508,G,8.50911,G,2.11852,G,1.65935,G,5.22648,G,3.,G,1.5,G,8.,G,1.96064,G,200.,G
10-01-2015 09:39:00,1.98868,G,3.04349,G,4.03469,G,8.50544,G,2.11233,G,1.66407,G,5.23755,G,3.,G,1.5,G,8.,G,1.96351,G,200.,G
10-01-2015 09:40:00,1.98368,G,3.02945,G,4.02726,G,8.50489,G,2.11787,G,1.66287,G,5.25105,G,3.,G,1.5,G,8.,G,1.95781,G,200.,G
10-01-2015 09:41:00,1.97875,G,3.0246,G,4.044,G,8.49705,G,2.1133,G,1.66248,G,5.22449,G,3.,G,1.5,G,8.,G,1.95395,G,200.,G
10-01-2015 09:42:00,1.98117,G,3.01954,G,4.02886,G,8.4963,G,2.12042,G,1.66434,G,5.22166,G,3.,G,1.5,G,8.,G,1.95392,G,200.,G
10-01-2015 09:43:00,1.97812,G,3.02054,G,4.03476,G,8.49867,G,2.11949,G,1.65807,G,5.194,G,3.,G,1.5,G,8.,G,1.95433,G,200.,G
10-01-2015 09:44:00,1.97044,G,3.02316,G,4.04062,G,8.49872,G,2.10391,G,1.65791,G,5.20713,G,3.,G,1.5,G,8.,G,1.94067,G,200.,G
10-01-2015 09:45:00,1.95937,G,3.0178,G,4.05864,G,8.49751,G,2.12437,G,1.66566,G,5.23179,G,3.,G,1.5,G,8.,G,1.94781,G,200.,G
10-01-2015 09:46:00,1.96236,G,3.01201,G,4.05269,G,8.49271,G,2.12261,G,1.67265,G,5.22151,G,3.,G,1.5,G,8.,G,1.95394,G,200.,G
10-01-2015 09:47:00,1.95734,G,3.00529,G,4.04835,G,8.49436,G,2.12937,G,1.66829,G,5.22572,G,3.,G,1.5,G,8.,G,1.94563,G,200.,G
10-01-2015 09:48:00,1.95243,G,2.99472,G,4.06903,G,8.49102,G,2.12503,G,1.67029,G,5.22367,G,3.,G,1.5,G,8.,G,1.94695,G,200.,G
10-01-2015 09:49:00,1.94209,G,2.99992,G,4.06063,G,8.48086,G,2.13963,G,1.67416,G,5.21664,G,3.,G,1.5,G,8.,G,1.94515,G,200.,G
10-01-2015 09:50:00,1.94165,G,2.99994,G,4.05672,G,8.47997,G,2.14548,G,1.68,G,5.17877,G,3.,G,1.5,G,8.,G,1.94315,G,200.,G
10-01-2015 09:51:00,1.94296,G,3.00129,G,4.06188,G,8.48353,G,2.14478,G,1.68247,G,5.22909,G,3.,G,1.5,G,8.,G,1.94146,G,200.,G
10-01-2015 09:52:00,1.93375,G,2.99156,G,4.06986,G,8.47657,G,2.14569,G,1.69185,G,5.21377,G,3.,G,1.5,G,8.,G,1.9429,G,200.,G
10-01-2015 09:53:00,1.92651,G,2.99209,G,4.07282,G,8.47937,G,2.17484,G,1.69897,G,5.21993,G,3.,G,1.5,G,8.,G,1.93835,G,200.,G
10-01-2015 09:54:00,1.92323,G,2.99087,G,4.07668,G,8.48053,G,2.18611,G,1.69963,G,5.21863,G,3.,G,1.5,G,8.,G,1.93372,G,200.,G
10-01-2015 09:55:00,1.91498,G,3.00376,G,4.08426,G,8.47819,G,2.20233,G,1.69401,G,5.23095,G,3.,G,1.5,G,8.,G,1.9302,G,200.,G
10-01-2015 09:56:00,1.9065,G,3.01286,G,4.08436,G,8.47536,G,2.22326,G,1.69785,G,5.23087,G,3.,G,1.5,G,8.,G,1.92791,G,200.,G
10-01-2015 09:57:00,1.90635,G,3.00795,G,4.06865,G,8.48364,G,2.23155,G,1.69421,G,5.20653,G,3.,G,1.5,G,8.,G,1.92239,G,200.,G
10-01-2015 09:58:00,1.90593,G,2.99703,G,4.08327,G,8.48569,G,2.25063,G,1.69268,G,5.24981,G,3.,G,1.5,G,8.,G,1.91411,G,200.,G
10-01-2015 09:59:00,1.91257,G,2.99339,G,4.08604,G,8.48254,G,2.2563,G,1.69503,G,5.24232,G,3.,G,1.5,G,8.,G,1.90923,G,200.,G
10-01-2015 10:00:00,1.91741,G,2.98822,G,4.09359,G,8.48608,G,2.23937,G,1.6999,G,5.22772,G,3.,G,1.5,G,8.,G,1.90694,G,200.,G
10-01-2015 10:01:00,1.91339,G,2.99243,G,4.09502,G,8.48778,G,2.2542,G,1.71391,G,5.24231,G,3.,G,1.5,G,8.,G,1.90601,G,200.,G
10-01-2015 10:02:00,1.90994,G,2.97663,G,4.10071,G,8.48821,G,2.26408,G,1.70863,G,5.22098,G,3.,G,1.5,G,8.,G,1.90828,G,200.,G
10-01-2015 10:03:00,1.90636,G,2.98195,G,4.11307,G,8.48394,G,2.25437,G,1.70765,G,5.23386,G,3.,G,1.5,G,8.,G,1.90846,G,200.,G
10-01-2015 10:04:00,1.91223,G,2.9762,G,4.13688,G,8.48569,G,2.2738,G,1.70784,G,5.24978,G,3.,G,1.5,G,8.,G,1.9083,G,200.,G
10-01-2015 10:05:00,1.90948,G,2.98229,G,4.13011,G,8.48148,G,2.29094,G,1.70844,G,5.24283,G,3.,G,1.5,G,8.,G,1.91251,G,200.,G
10-01-2015 10:06:00,1.90319,G,2.97569,G,4.15119,G,8.48403,G,2.28709,G,1.69738,G,5.23856,G,3.,G,1.5,G,8.,G,1.9175,G,200.,G
10-01-2015 10:07:00,1.91099,G,2.97168,G,4.13688,G,8.48752,G,2.28518,G,1.6967,G,5.27665,G,3.,G,1.5,G,8.,G,1.91549,G,200.,G
10-01-2015 10:08:00,1.92045,G,2.96733,G,4.12952,G,8.49068,G,2.27482,G,1.69438,G,5.27368,G,3.,G,1.5,G,8.,G,1.9122,G,200.,G
10-01-2015 10:09:00,1.91862,G,2.97796,G,4.13308,G,8.49246,G,2.27486,G,1.68659,G,5.28276,G,3.,G,1.5,G,8.,G,1.90854,G,200.,G
10-01-2015 10:10:00,1.92039,G,2.96769,G,4.13079,G,8.49717,G,2.27674,G,1.69189,G,5.26683,G,3.,G,1.5,G,8.,G,1.89926,G,200.,G
10-01-2015 10:11:00,1.91557,G,2.97753,G,4.1365,G,8.49424,G,2.27627,G,1.69914,G,5.27751,G,3.,G,1.5,G,8.,G,1.89634,G,200.,G
10-01-2015 10:12:00,1.9195,G,2.97256,G,4.13506,G,8.5003,G,2.2814,G,1.69849,G,5.28671,G,3.,G,1.5,G,8.,G,1.89409,G,200.,G
10-01-2015 10:13:00,1.918,G,2.96875,G,4.13099,G,8.50038,G,2.28729,G,1.69915,G,5.27443,G,3.,G,1.5,G,8.,G,1.89756,G,200.,G
10-01-2015 10:14:00,1.94939,G,2.9585,G,4.13859,G,8.50598,G,2.33483,G,1.69168,G,5.31932,G,2.,G,1.5,G,8.,G,1.89619,G,200.,G
10-01-2015 10:15:00,1.97811,G,2.95369,G,4.1326,G,8.50184,G,2.38716,G,1.69694,G,5.31199,G,2.,G,1.5,G,8.,G,1.89124,G,200.,G
10-01-2015 10:16:00,2.01193,G,2.94024,G,4.13883,G,8.49703,G,2.4489,G,1.7013,G,5.32288,G,2.,G,1.5,G,8.,G,1.89127,G,200.,G
10-01-2015 10:17:00,2.03229,G,2.93507,G,4.15694,G,8.49642,G,2.59643,G,1.71204,G,5.32119,G,2.,G,1.5,G,8.,G,1.89309,G,200.,G
10-01-2015 10:18:00,2.061,G,2.93866,G,4.15386,G,8.50344,G,2.73823,G,1.7061,G,5.29441,G,2.,G,1.5,G,8.,G,1.89315,G,200.,G
10-01-2015 10:19:00,2.07886,G,2.93829,G,4.16059,G,8.50628,G,2.8919,G,1.71792,G,5.29741,G,2.,G,1.5,G,8.,G,1.89623,G,200.,G
10-01-2015 10:20:00,2.09335,G,2.94329,G,4.15555,G,8.50884,G,3.04066,G,1.7292,G,5.2865,G,2.,G,1.5,G,8.,G,1.89353,G,200.,G
10-01-2015 10:21:00,2.10566,G,2.95311,G,4.15807,G,8.50607,G,3.17747,G,1.73255,G,5.26937,G,2.,G,1.5,G,8.,G,1.88507,G,200.,G
10-01-2015 10:22:00,2.11021,G,2.95393,G,4.1518,G,8.51258,G,3.30775,G,1.73512,G,5.20618,G,2.,G,1.5,G,8.,G,1.87857,G,200.,G
10-01-2015 10:23:00,2.11268,G,2.95922,G,4.16647,G,8.51107,G,3.39928,G,1.7449,G,5.22128,G,2.,G,1.5,G,8.,G,1.88637,G,200.,G
10-01-2015 10:24:00,2.11151,G,2.95809,G,4.1634,G,8.51191,G,3.4828,G,1.74503,G,5.19898,G,2.,G,1.5,G,8.,G,1.87648,G,200.,G
10-01-2015 10:25:00,2.11525,G,2.97455,G,4.17056,G,8.50458,G,3.55097,G,1.74901,G,5.16484,G,2.,G,1.5,G,8.,G,1.8778,G,200.,G
10-01-2015 10:26:00,2.11172,G,2.96913,G,4.1527,G,8.504,G,3.57176,G,1.75063,G,5.14883,G,2.,G,1.5,G,8.,G,1.87148,G,200.,G
10-01-2015 10:27:00,2.11587,G,2.97154,G,4.14338,G,8.50264,G,3.59249,G,1.76299,G,5.10298,G,2.,G,1.5,G,8.,G,1.86834,G,200.,G
10-01-2015 10:28:00,2.113,G,2.97358,G,4.15219,G,8.5074,G,3.6129,G,1.76849,G,5.1172,G,2.,G,1.5,G,8.,G,1.868,G,200.,G
10-01-2015 10:29:00,2.11477,G,2.97728,G,4.1467,G,8.51193,G,3.59716,G,1.75866,G,5.10201,G,2.,G,1.5,G,8.,G,1.86939,G,200.,G
10-01-2015 10:30:00,2.11423,G,2.99196,G,4.14534,G,8.51236,G,3.59345,G,1.75638,G,5.07398,G,2.,G,1.5,G,8.,G,1.8672,G,200.,G
10-01-2015 10:31:00,2.10269,G,2.99368,G,4.13426,G,8.52172,G,3.57818,G,1.76653,G,5.04361,G,2.,G,1.5,G,8.,G,1.8748,G,200.,G
10-01-2015 10:32:00,2.09641,G,3.00529,G,4.14299,G,8.52844,G,3.54608,G,1.75213,G,5.01589,G,2.,G,1.5,G,8.,G,1.86342,G,200.,G
10-01-2015 10:33:00,2.09732,G,3.01617,G,4.1313,G,8.53147,G,3.52225,G,1.7444,G,5.00523,G,2.,G,1.5,G,8.,G,1.86792,G,200.,G
10-01-2015 10:34:00,2.09943,G,3.01523,G,4.13218,G,8.52806,G,3.48024,G,1.73289,G,4.96969,G,2.,G,1.5,G,8.,G,1.86624,G,200.,G
10-01-2015 10:35:00,2.08881,G,3.01021,G,4.10669,G,8.52582,G,3.43995,G,1.73352,G,4.95559,G,2.,G,1.5,G,8.,G,1.87143,G,200.,G
10-01-2015 10:36:00,2.09492,G,3.02671,G,4.11347,G,8.52131,G,3.40183,G,1.72109,G,4.92347,G,2.,G,1.5,G,8.,G,1.86314,G,200.,G
10-01-2015 10:37:00,2.09538,G,3.0324,G,4.11707,G,8.52481,G,3.36506,G,1.71722,G,4.88838,G,2.,G,1.5,G,8.,G,1.86421,G,200.,G
10-01-2015 10:38:00,2.09407,G,3.04092,G,4.11205,G,8.51604,G,3.32635,G,1.70322,G,4.89009,G,2.,G,1.5,G,8.,G,1.86278,G,200.,G
10-01-2015 10:39:00,2.09236,G,3.0437,G,4.12283,G,8.51411,G,3.28168,G,1.69625,G,4.86528,G,2.,G,1.5,G,8.,G,1.87257,G,200.,G
10-01-2015 10:40:00,2.09108,G,3.05228,G,4.11705,G,8.50389,G,3.2313,G,1.67063,G,4.84459,G,2.,G,1.5,G,8.,G,1.87811,G,200.,G
10-01-2015 10:41:00,2.08902,G,3.04689,G,4.12315,G,8.4886,G,3.19012,G,1.64627,G,4.81928,G,2.,G,1.5,G,8.,G,1.87973,G,200.,G
10-01-2015 10:42:00,2.08791,G,3.0505,G,4.11434,G,8.47593,G,3.15297,G,1.6386,G,4.80147,G,2.,G,1.5,G,8.,G,1.88071,G,200.,G
