AI-2020~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
2.783950e+01 	 1.445619e-01 	 1.159526e-01 	  8.734335e-02 	 1.158045e+00
2.505625e+01 	 1.328441e-01 	 1.060460e-01 	  7.924792e-02 	 1.130687e+00
2.255126e+01 	 1.222959e-01 	 9.743299e-02 	  7.257004e-02 	 1.119709e+00
2.029671e+01 	 1.099054e-01 	 8.697416e-02 	  6.404289e-02 	 1.083712e+00
1.826755e+01 	 9.638234e-02 	 7.524920e-02 	  5.411606e-02 	 1.017395e+00
1.644126e+01 	 8.394966e-02 	 6.436019e-02 	  4.477072e-02 	 9.387420e-01
1.479755e+01 	 7.195162e-02 	 5.353967e-02 	  3.512771e-02 	 8.308591e-01
1.331817e+01 	 5.887895e-02 	 4.116900e-02 	  2.345905e-02 	 6.642088e-01
1.198669e+01 	 4.686506e-02 	 2.927595e-02 	  1.168684e-02 	 4.755747e-01
1.078833e+01 	 3.840081e-02 	 2.029470e-02 	  2.188592e-03 	 3.202648e-01
9.709767e+00 	 3.187162e-02 	 1.276681e-02 	  0.000000e+00 	 1.909376e-01
8.739037e+00 	 2.733112e-02 	 7.389570e-03 	  0.000000e+00 	 1.058795e-01
7.865355e+00 	 2.419454e-02 	 4.438369e-03 	  0.000000e+00 	 6.419073e-02
7.079019e+00 	 2.132459e-02 	 2.560131e-03 	  0.000000e+00 	 3.898322e-02
6.371296e+00 	 2.167431e-02 	 3.506719e-03 	  0.000000e+00 	 5.515123e-02
5.734328e+00 	 2.311752e-02 	 4.651372e-03 	  0.000000e+00 	 7.197083e-02
5.161041e+00 	 2.223875e-02 	 3.397360e-03 	  0.000000e+00 	 5.152052e-02
4.645068e+00 	 1.978739e-02 	 6.569227e-04 	  0.000000e+00 	 9.811613e-03
4.180679e+00 	 2.251960e-02 	 1.882849e-03 	  0.000000e+00 	 2.606909e-02
3.762717e+00 	 2.328002e-02 	 2.830064e-03 	  0.000000e+00 	 3.954171e-02
3.386540e+00 	 2.128045e-02 	 2.197746e-03 	  0.000000e+00 	 3.290708e-02
3.047972e+00 	 2.103970e-02 	 8.169328e-04 	  0.000000e+00 	 1.154243e-02
2.743252e+00 	 2.005623e-02 	 1.307916e-03 	  0.000000e+00 	 1.993284e-02
2.468997e+00 	 2.081247e-02 	 1.307409e-03 	  0.000000e+00 	 1.915207e-02
2.222160e+00 	 2.004988e-02 	 2.950485e-04 	  0.000000e+00 	 4.267482e-03
2.000000e+00 	 2.004988e-02 	 2.950485e-04 	  0.000000e+00 	 0.000000e+00
 
AI-2021~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 2.529474e-01 	 2.127155e-01 	  1.724836e-01 	 9.786629e-01
9.000254e+02 	 2.527298e-01 	 2.124979e-01 	  1.722660e-01 	 1.041448e+00
8.100456e+02 	 2.524616e-01 	 2.122297e-01 	  1.719978e-01 	 1.102480e+00
7.290616e+02 	 2.521313e-01 	 2.118994e-01 	  1.716675e-01 	 1.160630e+00
6.561739e+02 	 2.517247e-01 	 2.114928e-01 	  1.712609e-01 	 1.214837e+00
5.905732e+02 	 2.512245e-01 	 2.109926e-01 	  1.707607e-01 	 1.264161e+00
5.315308e+02 	 2.506098e-01 	 2.103779e-01 	  1.701460e-01 	 1.307825e+00
4.783912e+02 	 2.498551e-01 	 2.096232e-01 	  1.693913e-01 	 1.345224e+00
4.305642e+02 	 2.489297e-01 	 2.086978e-01 	  1.684659e-01 	 1.375918e+00
3.875187e+02 	 2.477967e-01 	 2.075648e-01 	  1.673329e-01 	 1.399599e+00
3.487767e+02 	 2.464125e-01 	 2.061806e-01 	  1.659487e-01 	 1.416049e+00
3.139079e+02 	 2.447254e-01 	 2.044935e-01 	  1.642616e-01 	 1.425085e+00
2.825250e+02 	 2.426755e-01 	 2.024436e-01 	  1.622117e-01 	 1.426522e+00
2.542797e+02 	 2.401944e-01 	 1.999625e-01 	  1.597306e-01 	 1.420135e+00
2.288582e+02 	 2.370128e-01 	 1.969736e-01 	  1.569344e-01 	 1.405641e+00
2.059782e+02 	 2.333583e-01 	 1.933946e-01 	  1.534309e-01 	 1.382707e+00
1.853856e+02 	 2.291435e-01 	 1.891410e-01 	  1.491384e-01 	 1.350982e+00
1.668517e+02 	 2.242898e-01 	 1.841331e-01 	  1.439765e-01 	 1.310165e+00
1.501708e+02 	 2.187378e-01 	 1.783070e-01 	  1.378762e-01 	 1.260108e+00
1.351575e+02 	 2.124636e-01 	 1.716300e-01 	  1.307964e-01 	 1.200956e+00
1.216452e+02 	 2.054985e-01 	 1.641214e-01 	  1.227442e-01 	 1.133328e+00
1.094837e+02 	 1.979531e-01 	 1.558758e-01 	  1.137984e-01 	 1.058478e+00
9.853815e+01 	 1.900350e-01 	 1.470820e-01 	  1.041289e-01 	 9.784014e-01
8.868683e+01 	 1.820481e-01 	 1.380221e-01 	  9.399602e-02 	 8.957576e-01
7.982040e+01 	 1.743480e-01 	 1.290278e-01 	  8.370761e-02 	 8.134729e-01
7.184038e+01 	 1.672322e-01 	 1.203716e-01 	  7.351108e-02 	 7.339534e-01
6.465817e+01 	 1.607764e-01 	 1.121046e-01 	  6.343285e-02 	 6.581093e-01
5.819399e+01 	 1.547073e-01 	 1.039308e-01 	  5.315431e-02 	 5.848349e-01
5.237607e+01 	 1.484661e-01 	 9.527330e-02 	  4.208049e-02 	 5.117642e-01
4.713979e+01 	 1.415623e-01 	 8.563104e-02 	  2.969981e-02 	 4.374501e-01
4.242700e+01 	 1.340717e-01 	 7.508111e-02 	  1.609051e-02 	 3.636633e-01
3.818538e+01 	 1.267938e-01 	 6.444086e-02 	  2.087932e-03 	 2.952950e-01
3.436781e+01 	 1.205219e-01 	 5.454529e-02 	  0.000000e+00 	 2.362214e-01
3.093190e+01 	 1.150322e-01 	 4.524504e-02 	  0.000000e+00 	 1.852452e-01
2.783950e+01 	 1.098983e-01 	 3.623215e-02 	  0.000000e+00 	 1.405328e-01
2.505625e+01 	 1.061982e-01 	 2.876269e-02 	  0.000000e+00 	 1.061307e-01
2.255126e+01 	 1.042694e-01 	 2.342864e-02 	  0.000000e+00 	 8.280727e-02
2.029671e+01 	 1.027324e-01 	 1.919934e-02 	  0.000000e+00 	 6.567189e-02
1.826755e+01 	 1.017191e-01 	 1.665911e-02 	  0.000000e+00 	 5.596004e-02
1.644126e+01 	 9.902182e-02 	 1.414219e-02 	  0.000000e+00 	 4.760634e-02
1.479755e+01 	 9.435213e-02 	 1.192916e-02 	  0.000000e+00 	 4.135360e-02
1.331817e+01 	 8.676886e-02 	 9.542740e-03 	  0.000000e+00 	 3.530697e-02
1.198669e+01 	 7.675792e-02 	 7.640954e-03 	  0.000000e+00 	 3.158745e-02
1.078833e+01 	 6.452746e-02 	 6.150040e-03 	  0.000000e+00 	 3.010126e-02
9.709767e+00 	 5.065077e-02 	 4.874201e-03 	  0.000000e+00 	 3.042368e-02
8.739037e+00 	 3.632325e-02 	 3.837876e-03 	  0.000000e+00 	 3.375629e-02
7.865355e+00 	 2.314730e-02 	 2.981247e-03 	  0.000000e+00 	 4.224046e-02
7.079019e+00 	 1.419363e-02 	 2.364953e-03 	  0.000000e+00 	 5.712656e-02
6.371296e+00 	 1.156223e-02 	 1.727727e-03 	  0.000000e+00 	 5.019660e-02
5.734328e+00 	 9.033286e-03 	 9.027309e-04 	  0.000000e+00 	 3.172413e-02
5.161041e+00 	 5.981823e-03 	 6.243081e-04 	  0.000000e+00 	 3.329563e-02
4.645068e+00 	 5.246589e-03 	 4.511672e-05 	  0.000000e+00 	 2.478352e-03
4.180679e+00 	 5.256851e-03 	 6.783629e-04 	  0.000000e+00 	 4.233423e-02
3.762717e+00 	 5.754877e-03 	 7.728662e-04 	  0.000000e+00 	 4.432527e-02
3.386540e+00 	 5.343575e-03 	 5.194576e-04 	  0.000000e+00 	 3.076691e-02
3.047972e+00 	 8.340583e-03 	 5.546118e-04 	  0.000000e+00 	 2.035298e-02
2.743252e+00 	 1.514580e-02 	 4.536069e-04 	  0.000000e+00 	 8.821548e-03
2.468997e+00 	 4.314207e-02 	 4.919398e-04 	  0.000000e+00 	 3.295667e-03
2.222160e+00 	 5.705760e-02 	 4.693985e-04 	  0.000000e+00 	 2.370105e-03
2.000000e+00 	 5.705760e-02 	 4.693985e-04 	  0.000000e+00 	 0.000000e+00
 
AI-2021~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 3.158777e-01 	 2.727811e-01 	  2.296844e-01 	 1.088574e+00
9.000254e+02 	 3.155467e-01 	 2.724501e-01 	  2.293534e-01 	 1.163935e+00
8.100456e+02 	 3.151386e-01 	 2.720419e-01 	  2.289453e-01 	 1.238361e+00
7.290616e+02 	 3.146354e-01 	 2.715388e-01 	  2.284421e-01 	 1.310503e+00
6.561739e+02 	 3.140154e-01 	 2.709187e-01 	  2.278220e-01 	 1.379013e+00
5.905732e+02 	 3.132516e-01 	 2.701549e-01 	  2.270582e-01 	 1.442626e+00
5.315308e+02 	 3.123112e-01 	 2.692145e-01 	  2.261179e-01 	 1.500223e+00
4.783912e+02 	 3.111541e-01 	 2.680574e-01 	  2.249608e-01 	 1.550870e+00
4.305642e+02 	 3.097315e-01 	 2.666349e-01 	  2.235382e-01 	 1.593832e+00
3.875187e+02 	 3.079842e-01 	 2.648876e-01 	  2.217909e-01 	 1.628551e+00
3.487767e+02 	 3.058406e-01 	 2.627440e-01 	  2.196473e-01 	 1.654606e+00
3.139079e+02 	 3.032148e-01 	 2.601181e-01 	  2.170214e-01 	 1.671651e+00
2.825250e+02 	 3.000040e-01 	 2.569074e-01 	  2.138107e-01 	 1.679349e+00
2.542797e+02 	 2.960871e-01 	 2.529904e-01 	  2.098938e-01 	 1.677306e+00
2.288582e+02 	 2.908226e-01 	 2.482256e-01 	  2.056285e-01 	 1.665017e+00
2.059782e+02 	 2.846430e-01 	 2.424496e-01 	  2.002561e-01 	 1.641828e+00
1.853856e+02 	 2.773493e-01 	 2.354787e-01 	  1.936081e-01 	 1.606919e+00
1.668517e+02 	 2.687280e-01 	 2.271122e-01 	  1.854963e-01 	 1.559314e+00
1.501708e+02 	 2.585588e-01 	 2.171399e-01 	  1.757209e-01 	 1.497932e+00
1.351575e+02 	 2.466289e-01 	 2.053571e-01 	  1.640852e-01 	 1.421697e+00
1.216452e+02 	 2.327571e-01 	 1.915887e-01 	  1.504203e-01 	 1.329712e+00
1.094837e+02 	 2.168307e-01 	 1.757267e-01 	  1.346227e-01 	 1.221534e+00
9.853815e+01 	 1.988597e-01 	 1.577841e-01 	  1.167086e-01 	 1.097569e+00
8.868683e+01 	 1.790492e-01 	 1.379680e-01 	  9.688679e-02 	 9.595926e-01
7.982040e+01 	 1.578875e-01 	 1.167672e-01 	  7.564692e-02 	 8.113651e-01
7.184038e+01 	 1.362336e-01 	 9.504052e-02 	  5.384746e-02 	 6.592292e-01
6.465817e+01 	 1.153556e-01 	 7.405523e-02 	  3.275481e-02 	 5.123338e-01
5.819399e+01 	 9.679718e-02 	 5.535346e-02 	  1.390974e-02 	 3.816258e-01
5.237607e+01 	 8.181923e-02 	 4.019486e-02 	  0.000000e+00 	 2.759145e-01
4.713979e+01 	 7.033272e-02 	 2.848955e-02 	  0.000000e+00 	 1.945417e-01
4.242700e+01 	 6.065446e-02 	 1.855490e-02 	  0.000000e+00 	 1.259310e-01
3.818538e+01 	 5.326031e-02 	 1.086984e-02 	  0.000000e+00 	 7.326672e-02
3.436781e+01 	 5.698870e-02 	 1.427988e-02 	  0.000000e+00 	 9.553413e-02
3.093190e+01 	 6.584905e-02 	 2.280726e-02 	  0.000000e+00 	 1.514030e-01
2.783950e+01 	 7.026888e-02 	 2.690019e-02 	  0.000000e+00 	 1.772274e-01
2.505625e+01 	 6.914817e-02 	 2.548905e-02 	  0.000000e+00 	 1.668132e-01
2.255126e+01 	 6.649903e-02 	 2.262696e-02 	  0.000000e+00 	 1.473634e-01
2.029671e+01 	 6.491243e-02 	 2.095489e-02 	  0.000000e+00 	 1.362083e-01
1.826755e+01 	 6.239882e-02 	 1.853559e-02 	  0.000000e+00 	 1.207418e-01
1.644126e+01 	 5.203092e-02 	 8.481298e-03 	  0.000000e+00 	 5.564544e-02
1.479755e+01 	 4.893773e-02 	 5.922403e-03 	  0.000000e+00 	 3.933928e-02
1.331817e+01 	 5.271708e-02 	 1.038949e-02 	  0.000000e+00 	 7.013299e-02
1.198669e+01 	 5.191930e-02 	 1.027867e-02 	  0.000000e+00 	 7.052957e-02
1.078833e+01 	 4.844543e-02 	 7.267221e-03 	  0.000000e+00 	 5.042578e-02
9.709767e+00 	 5.031765e-02 	 9.137627e-03 	  0.000000e+00 	 6.340134e-02
8.739037e+00 	 5.491369e-02 	 1.306443e-02 	  0.000000e+00 	 8.919783e-02
7.865355e+00 	 5.322342e-02 	 9.922674e-03 	  0.000000e+00 	 6.547643e-02
7.079019e+00 	 5.343212e-02 	 8.131248e-03 	  0.000000e+00 	 5.128642e-02
6.371296e+00 	 5.342860e-02 	 6.849352e-03 	  0.000000e+00 	 4.201542e-02
5.734328e+00 	 5.324342e-02 	 7.805243e-03 	  0.000000e+00 	 4.908143e-02
5.161041e+00 	 5.143876e-02 	 8.398214e-03 	  0.000000e+00 	 5.575205e-02
4.645068e+00 	 4.612109e-02 	 3.567689e-03 	  0.000000e+00 	 2.395545e-02
4.180679e+00 	 4.745546e-02 	 2.924775e-03 	  0.000000e+00 	 1.876656e-02
3.762717e+00 	 4.811130e-02 	 3.918165e-03 	  0.000000e+00 	 2.533259e-02
3.386540e+00 	 4.610517e-02 	 3.820177e-03 	  0.000000e+00 	 2.581361e-02
3.047972e+00 	 4.676005e-02 	 3.872949e-03 	  0.000000e+00 	 2.580279e-02
2.743252e+00 	 4.562155e-02 	 2.829509e-03 	  0.000000e+00 	 1.889295e-02
2.468997e+00 	 4.465362e-02 	 3.632642e-03 	  0.000000e+00 	 2.530278e-02
2.222160e+00 	 4.634608e-02 	 3.021040e-03 	  0.000000e+00 	 1.992366e-02
2.000000e+00 	 4.634608e-02 	 3.021040e-03 	  0.000000e+00 	 0.000000e+00
 
AI-2021~FIC-2002  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.070089e-01 	 4.397010e-01 	  3.723931e-01 	 1.030751e+00
9.000254e+02 	 5.065260e-01 	 4.392181e-01 	  3.719101e-01 	 1.109530e+00
8.100456e+02 	 5.059314e-01 	 4.386235e-01 	  3.713156e-01 	 1.189067e+00
7.290616e+02 	 5.051998e-01 	 4.378918e-01 	  3.705839e-01 	 1.268044e+00
6.561739e+02 	 5.043002e-01 	 4.369923e-01 	  3.696843e-01 	 1.345033e+00
5.905732e+02 	 5.031952e-01 	 4.358872e-01 	  3.685793e-01 	 1.418577e+00
5.315308e+02 	 5.018393e-01 	 4.345314e-01 	  3.672235e-01 	 1.487267e+00
4.783912e+02 	 5.001782e-01 	 4.328703e-01 	  3.655623e-01 	 1.549819e+00
4.305642e+02 	 4.981467e-01 	 4.308388e-01 	  3.635308e-01 	 1.605132e+00
3.875187e+02 	 4.956677e-01 	 4.283597e-01 	  3.610518e-01 	 1.652318e+00
3.487767e+02 	 4.926509e-01 	 4.253430e-01 	  3.580351e-01 	 1.690700e+00
3.139079e+02 	 4.889923e-01 	 4.216844e-01 	  3.543765e-01 	 1.719787e+00
2.825250e+02 	 4.845739e-01 	 4.172660e-01 	  3.499581e-01 	 1.739234e+00
2.542797e+02 	 4.792660e-01 	 4.119581e-01 	  3.446502e-01 	 1.748793e+00
2.288582e+02 	 4.719150e-01 	 4.056228e-01 	  3.393307e-01 	 1.748284e+00
2.059782e+02 	 4.635895e-01 	 3.981222e-01 	  3.326550e-01 	 1.737577e+00
1.853856e+02 	 4.541334e-01 	 3.893300e-01 	  3.245266e-01 	 1.716610e+00
1.668517e+02 	 4.434251e-01 	 3.791494e-01 	  3.148737e-01 	 1.685447e+00
1.501708e+02 	 4.313991e-01 	 3.675354e-01 	  3.036716e-01 	 1.644358e+00
1.351575e+02 	 4.180702e-01 	 3.545190e-01 	  2.909678e-01 	 1.593924e+00
1.216452e+02 	 4.035479e-01 	 3.402227e-01 	  2.768976e-01 	 1.535108e+00
1.094837e+02 	 3.880245e-01 	 3.248486e-01 	  2.616726e-01 	 1.469199e+00
9.853815e+01 	 3.717049e-01 	 3.086080e-01 	  2.455111e-01 	 1.397497e+00
8.868683e+01 	 3.546470e-01 	 2.915636e-01 	  2.284801e-01 	 1.320594e+00
7.982040e+01 	 3.365136e-01 	 2.733802e-01 	  2.102468e-01 	 1.237256e+00
7.184038e+01 	 3.163167e-01 	 2.530704e-01 	  1.898241e-01 	 1.143294e+00
6.465817e+01 	 2.923611e-01 	 2.289381e-01 	  1.655152e-01 	 1.031391e+00
5.819399e+01 	 2.626751e-01 	 1.990100e-01 	  1.353449e-01 	 8.931521e-01
5.237607e+01 	 2.261661e-01 	 1.621918e-01 	  9.821739e-02 	 7.243933e-01
4.713979e+01 	 1.845844e-01 	 1.202328e-01 	  5.588118e-02 	 5.338450e-01
4.242700e+01 	 1.452624e-01 	 8.046744e-02 	  1.567247e-02 	 3.548384e-01
3.818538e+01 	 1.225124e-01 	 5.721408e-02 	  0.000000e+00 	 2.503530e-01
3.436781e+01 	 1.199457e-01 	 5.409738e-02 	  0.000000e+00 	 2.347379e-01
3.093190e+01 	 1.172774e-01 	 5.085563e-02 	  0.000000e+00 	 2.187662e-01
2.783950e+01 	 1.091822e-01 	 4.220030e-02 	  0.000000e+00 	 1.800154e-01
2.505625e+01 	 1.047968e-01 	 3.732119e-02 	  0.000000e+00 	 1.580375e-01
2.255126e+01 	 9.763379e-02 	 2.980140e-02 	  0.000000e+00 	 1.255311e-01
2.029671e+01 	 8.383615e-02 	 1.586828e-02 	  0.000000e+00 	 6.670797e-02
1.826755e+01 	 8.100388e-02 	 1.320734e-02 	  0.000000e+00 	 5.566211e-02
1.644126e+01 	 9.900473e-02 	 3.174637e-02 	  0.000000e+00 	 1.348651e-01
1.479755e+01 	 1.053451e-01 	 3.898295e-02 	  0.000000e+00 	 1.678441e-01
1.331817e+01 	 1.069218e-01 	 4.168736e-02 	  0.000000e+00 	 1.825907e-01
1.198669e+01 	 9.250313e-02 	 2.836027e-02 	  0.000000e+00 	 1.263321e-01
1.078833e+01 	 7.642229e-02 	 1.297055e-02 	  0.000000e+00 	 5.840720e-02
9.709767e+00 	 7.328318e-02 	 9.763620e-03 	  0.000000e+00 	 4.391926e-02
8.739037e+00 	 8.204140e-02 	 1.742804e-02 	  0.000000e+00 	 7.706868e-02
7.865355e+00 	 8.658196e-02 	 1.972539e-02 	  0.000000e+00 	 8.430110e-02
7.079019e+00 	 9.187172e-02 	 2.198745e-02 	  0.000000e+00 	 8.989740e-02
6.371296e+00 	 9.110597e-02 	 1.928211e-02 	  0.000000e+00 	 7.670745e-02
5.734328e+00 	 8.298727e-02 	 1.286680e-02 	  0.000000e+00 	 5.242969e-02
5.161041e+00 	 7.393478e-02 	 7.486870e-03 	  0.000000e+00 	 3.219368e-02
4.645068e+00 	 7.570573e-02 	 1.007031e-02 	  0.000000e+00 	 4.383858e-02
4.180679e+00 	 7.163558e-02 	 2.929819e-03 	  0.000000e+00 	 1.218426e-02
3.762717e+00 	 7.819901e-02 	 9.983190e-03 	  0.000000e+00 	 4.181537e-02
3.386540e+00 	 6.896471e-02 	 3.748273e-03 	  0.000000e+00 	 1.642199e-02
3.047972e+00 	 7.390897e-02 	 7.708248e-03 	  0.000000e+00 	 3.326937e-02
2.743252e+00 	 7.246485e-02 	 6.468601e-03 	  0.000000e+00 	 2.800546e-02
2.468997e+00 	 6.797328e-02 	 4.595260e-03 	  0.000000e+00 	 2.071682e-02
2.222160e+00 	 6.825005e-02 	 1.640600e-03 	  0.000000e+00 	 7.037502e-03
2.000000e+00 	 6.825005e-02 	 1.640600e-03 	  0.000000e+00 	 0.000000e+00
 
AI-2021~FIC-2004  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 3.135936e-01 	 2.746944e-01 	  2.357952e-01 	 1.646069e+00
9.000254e+02 	 3.133122e-01 	 2.744130e-01 	  2.355138e-01 	 1.702191e+00
8.100456e+02 	 3.129652e-01 	 2.740660e-01 	  2.351668e-01 	 1.751984e+00
7.290616e+02 	 3.125373e-01 	 2.736382e-01 	  2.347390e-01 	 1.795246e+00
6.561739e+02 	 3.120100e-01 	 2.731108e-01 	  2.342117e-01 	 1.831969e+00
5.905732e+02 	 3.113603e-01 	 2.724611e-01 	  2.335619e-01 	 1.862290e+00
5.315308e+02 	 3.105602e-01 	 2.716610e-01 	  2.327618e-01 	 1.886423e+00
4.783912e+02 	 3.095754e-01 	 2.706762e-01 	  2.317770e-01 	 1.904608e+00
4.305642e+02 	 3.083642e-01 	 2.694650e-01 	  2.305659e-01 	 1.917056e+00
3.875187e+02 	 3.068760e-01 	 2.679768e-01 	  2.290776e-01 	 1.923905e+00
3.487767e+02 	 3.050494e-01 	 2.661502e-01 	  2.272510e-01 	 1.925189e+00
3.139079e+02 	 3.028107e-01 	 2.639115e-01 	  2.250124e-01 	 1.920806e+00
2.825250e+02 	 3.000719e-01 	 2.611728e-01 	  2.222736e-01 	 1.910500e+00
2.542797e+02 	 2.967291e-01 	 2.578299e-01 	  2.189308e-01 	 1.893846e+00
2.288582e+02 	 2.925305e-01 	 2.537618e-01 	  2.149932e-01 	 1.870241e+00
2.059782e+02 	 2.874926e-01 	 2.488297e-01 	  2.101667e-01 	 1.838904e+00
1.853856e+02 	 2.814568e-01 	 2.428792e-01 	  2.043016e-01 	 1.798900e+00
1.668517e+02 	 2.742548e-01 	 2.357459e-01 	  1.972370e-01 	 1.749180e+00
1.501708e+02 	 2.657205e-01 	 2.272665e-01 	  1.888124e-01 	 1.688672e+00
1.351575e+02 	 2.557104e-01 	 2.172999e-01 	  1.788895e-01 	 1.616448e+00
1.216452e+02 	 2.441394e-01 	 2.057630e-01 	  1.673866e-01 	 1.531985e+00
1.094837e+02 	 2.310357e-01 	 1.926854e-01 	  1.543350e-01 	 1.435591e+00
9.853815e+01 	 2.166198e-01 	 1.782886e-01 	  1.399573e-01 	 1.328991e+00
8.868683e+01 	 2.013976e-01 	 1.630793e-01 	  1.247611e-01 	 1.216031e+00
7.982040e+01 	 1.862261e-01 	 1.479152e-01 	  1.096043e-01 	 1.103169e+00
7.184038e+01 	 1.722344e-01 	 1.339254e-01 	  9.561651e-02 	 9.988833e-01
6.465817e+01 	 1.604073e-01 	 1.220949e-01 	  8.378249e-02 	 9.105623e-01
5.819399e+01 	 1.507785e-01 	 1.124567e-01 	  7.413504e-02 	 8.384792e-01
5.237607e+01 	 1.417819e-01 	 1.034445e-01 	  6.510701e-02 	 7.709666e-01
4.713979e+01 	 1.307913e-01 	 9.243062e-02 	  5.406997e-02 	 6.884646e-01
4.242700e+01 	 1.162127e-01 	 7.782012e-02 	  3.942755e-02 	 5.791571e-01
3.818538e+01 	 1.003724e-01 	 6.193762e-02 	  2.350284e-02 	 4.604493e-01
3.436781e+01 	 9.026248e-02 	 5.177354e-02 	  1.328461e-02 	 3.843472e-01
3.093190e+01 	 8.822720e-02 	 4.967088e-02 	  1.111457e-02 	 3.680934e-01
2.783950e+01 	 8.528431e-02 	 4.664730e-02 	  8.010293e-03 	 3.449647e-01
2.505625e+01 	 7.652122e-02 	 3.779285e-02 	  0.000000e+00 	 2.788251e-01
2.255126e+01 	 6.369873e-02 	 2.487608e-02 	  0.000000e+00 	 1.830832e-01
2.029671e+01 	 4.901986e-02 	 1.011626e-02 	  0.000000e+00 	 7.429883e-02
1.826755e+01 	 5.708905e-02 	 1.814576e-02 	  0.000000e+00 	 1.331355e-01
1.644126e+01 	 6.196579e-02 	 2.306423e-02 	  0.000000e+00 	 1.694040e-01
1.479755e+01 	 6.193196e-02 	 2.319836e-02 	  0.000000e+00 	 1.711281e-01
1.331817e+01 	 5.128476e-02 	 1.287174e-02 	  0.000000e+00 	 9.574374e-02
1.198669e+01 	 4.588486e-02 	 7.912225e-03 	  0.000000e+00 	 5.953597e-02
1.078833e+01 	 4.370482e-02 	 6.153418e-03 	  0.000000e+00 	 4.682113e-02
9.709767e+00 	 4.361005e-02 	 6.190757e-03 	  0.000000e+00 	 4.727155e-02
8.739037e+00 	 4.956764e-02 	 1.162443e-02 	  0.000000e+00 	 8.753648e-02
7.865355e+00 	 4.698831e-02 	 7.560503e-03 	  0.000000e+00 	 5.478980e-02
7.079019e+00 	 5.049433e-02 	 8.849968e-03 	  0.000000e+00 	 6.072075e-02
6.371296e+00 	 5.231010e-02 	 9.260161e-03 	  0.000000e+00 	 6.146072e-02
5.734328e+00 	 4.824532e-02 	 6.405149e-03 	  0.000000e+00 	 4.374088e-02
5.161041e+00 	 4.271526e-02 	 3.143659e-03 	  0.000000e+00 	 2.269884e-02
4.645068e+00 	 4.475082e-02 	 5.415882e-03 	  0.000000e+00 	 3.934072e-02
4.180679e+00 	 4.662496e-02 	 5.635892e-03 	  0.000000e+00 	 3.928676e-02
3.762717e+00 	 4.601248e-02 	 5.463504e-03 	  0.000000e+00 	 3.849843e-02
3.386540e+00 	 4.484550e-02 	 5.818277e-03 	  0.000000e+00 	 4.259694e-02
3.047972e+00 	 4.328555e-02 	 3.864499e-03 	  0.000000e+00 	 2.801023e-02
2.743252e+00 	 4.218713e-02 	 2.935152e-03 	  0.000000e+00 	 2.136588e-02
2.468997e+00 	 4.039412e-02 	 3.569269e-03 	  0.000000e+00 	 2.769427e-02
2.222160e+00 	 4.108043e-02 	 2.395722e-03 	  0.000000e+00 	 1.769493e-02
2.000000e+00 	 4.108043e-02 	 2.395722e-03 	  0.000000e+00 	 0.000000e+00
 
AI-2021~TIC-2003  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 1.870247e-01 	 1.583416e-01 	  1.296585e-01 	 9.091729e-01
9.000254e+02 	 1.868694e-01 	 1.581863e-01 	  1.295032e-01 	 9.756973e-01
8.100456e+02 	 1.866780e-01 	 1.579949e-01 	  1.293118e-01 	 1.042224e+00
7.290616e+02 	 1.864423e-01 	 1.577592e-01 	  1.290761e-01 	 1.107610e+00
6.561739e+02 	 1.861523e-01 	 1.574692e-01 	  1.287861e-01 	 1.170670e+00
5.905732e+02 	 1.857955e-01 	 1.571124e-01 	  1.284293e-01 	 1.230245e+00
5.315308e+02 	 1.853571e-01 	 1.566740e-01 	  1.279909e-01 	 1.285268e+00
4.783912e+02 	 1.848189e-01 	 1.561359e-01 	  1.274528e-01 	 1.334818e+00
4.305642e+02 	 1.841592e-01 	 1.554761e-01 	  1.267930e-01 	 1.378152e+00
3.875187e+02 	 1.833518e-01 	 1.546687e-01 	  1.259856e-01 	 1.414709e+00
3.487767e+02 	 1.823658e-01 	 1.536827e-01 	  1.249996e-01 	 1.444091e+00
3.139079e+02 	 1.811645e-01 	 1.524814e-01 	  1.237983e-01 	 1.466028e+00
2.825250e+02 	 1.797059e-01 	 1.510228e-01 	  1.223397e-01 	 1.480330e+00
2.542797e+02 	 1.779418e-01 	 1.492587e-01 	  1.205756e-01 	 1.486843e+00
2.288582e+02 	 1.754380e-01 	 1.471357e-01 	  1.188333e-01 	 1.485411e+00
2.059782e+02 	 1.725908e-01 	 1.445967e-01 	  1.166027e-01 	 1.475858e+00
1.853856e+02 	 1.693308e-01 	 1.415842e-01 	  1.138375e-01 	 1.457995e+00
