AI-2020~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
7.982040e+01 	 2.172715e-01 	 1.740442e-01 	  1.308169e-01 	 9.342358e-01
7.184038e+01 	 1.895845e-01 	 1.465103e-01 	  1.034360e-01 	 7.892336e-01
6.465817e+01 	 1.706497e-01 	 1.277757e-01 	  8.490175e-02 	 6.915277e-01
5.819399e+01 	 1.669574e-01 	 1.243593e-01 	  8.176115e-02 	 6.773961e-01
5.237607e+01 	 1.784150e-01 	 1.362052e-01 	  9.399549e-02 	 7.487487e-01
4.713979e+01 	 1.966541e-01 	 1.549910e-01 	  1.133280e-01 	 8.631979e-01
4.242700e+01 	 2.119636e-01 	 1.710580e-01 	  1.301524e-01 	 9.703221e-01
3.818538e+01 	 2.176747e-01 	 1.777905e-01 	  1.379062e-01 	 1.034337e+00
3.436781e+01 	 2.117522e-01 	 1.731953e-01 	  1.346385e-01 	 1.042293e+00
3.093190e+01 	 1.980582e-01 	 1.611513e-01 	  1.242443e-01 	 1.013166e+00
2.783950e+01 	 1.847487e-01 	 1.497904e-01 	  1.148321e-01 	 9.942355e-01
2.505625e+01 	 1.757996e-01 	 1.430186e-01 	  1.102376e-01 	 1.012337e+00
2.255126e+01 	 1.657654e-01 	 1.352795e-01 	  1.047936e-01 	 1.029646e+00
2.029671e+01 	 1.528654e-01 	 1.246575e-01 	  9.644967e-02 	 1.025424e+00
1.826755e+01 	 1.459091e-01 	 1.198214e-01 	  9.373363e-02 	 1.065744e+00
1.644126e+01 	 1.401730e-01 	 1.159117e-01 	  9.165044e-02 	 1.108584e+00
1.479755e+01 	 1.280066e-01 	 1.051482e-01 	  8.228981e-02 	 1.067360e+00
1.331817e+01 	 1.227840e-01 	 1.007762e-01 	  7.876836e-02 	 1.062517e+00
1.198669e+01 	 1.106426e-01 	 8.881120e-02 	  6.697981e-02 	 9.439335e-01
1.078833e+01 	 9.584587e-02 	 7.345711e-02 	  5.106835e-02 	 7.613053e-01
9.709767e+00 	 8.331915e-02 	 5.982195e-02 	  3.632475e-02 	 5.907444e-01
8.739037e+00 	 8.124083e-02 	 5.679114e-02 	  3.234145e-02 	 5.389672e-01
7.865355e+00 	 7.276881e-02 	 4.846719e-02 	  2.416557e-02 	 4.627726e-01
7.079019e+00 	 6.071432e-02 	 3.749437e-02 	  1.427442e-02 	 3.746795e-01
6.371296e+00 	 5.612234e-02 	 3.363147e-02 	  1.114060e-02 	 3.469722e-01
5.734328e+00 	 5.724438e-02 	 3.452785e-02 	  1.181132e-02 	 3.526814e-01
5.161041e+00 	 5.496173e-02 	 3.181341e-02 	  8.665082e-03 	 3.188935e-01
4.645068e+00 	 5.115900e-02 	 2.738973e-02 	  3.620449e-03 	 2.673787e-01
4.180679e+00 	 5.006586e-02 	 2.430106e-02 	  0.000000e+00 	 2.188536e-01
3.762717e+00 	 4.828624e-02 	 2.306511e-02 	  0.000000e+00 	 2.122002e-01
3.386540e+00 	 4.090780e-02 	 1.746785e-02 	  0.000000e+00 	 1.729171e-01
3.047972e+00 	 3.718876e-02 	 1.239233e-02 	  0.000000e+00 	 1.159629e-01
2.743252e+00 	 3.577901e-02 	 1.273287e-02 	  0.000000e+00 	 1.281986e-01
2.468997e+00 	 3.734866e-02 	 1.328815e-02 	  0.000000e+00 	 1.281489e-01
2.222160e+00 	 3.764319e-02 	 1.310161e-02 	  0.000000e+00 	 1.238732e-01
2.000000e+00 	 3.764319e-02 	 1.310161e-02 	  0.000000e+00 	 0.000000e+00
 
AI-2020~FIC-2002  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 1.797882e-01 	 1.113634e-01 	  4.293854e-02 	 2.091289e-01
9.000254e+02 	 1.800916e-01 	 1.116667e-01 	  4.324190e-02 	 2.238398e-01
8.100456e+02 	 1.804640e-01 	 1.120391e-01 	  4.361429e-02 	 2.391211e-01
7.290616e+02 	 1.809205e-01 	 1.124957e-01 	  4.407084e-02 	 2.548065e-01
6.561739e+02 	 1.814794e-01 	 1.130545e-01 	  4.462967e-02 	 2.707260e-01
5.905732e+02 	 1.821621e-01 	 1.137372e-01 	  4.531238e-02 	 2.867215e-01
5.315308e+02 	 1.829942e-01 	 1.145694e-01 	  4.614451e-02 	 3.026647e-01
4.783912e+02 	 1.840056e-01 	 1.155807e-01 	  4.715589e-02 	 3.184731e-01
4.305642e+02 	 1.852306e-01 	 1.168058e-01 	  4.838093e-02 	 3.341227e-01
3.875187e+02 	 1.867084e-01 	 1.182835e-01 	  4.985870e-02 	 3.496540e-01
3.487767e+02 	 1.884823e-01 	 1.200574e-01 	  5.163259e-02 	 3.651726e-01
3.139079e+02 	 1.905992e-01 	 1.221743e-01 	  5.374950e-02 	 3.808415e-01
2.825250e+02 	 1.931079e-01 	 1.246831e-01 	  5.625820e-02 	 3.968683e-01
2.542797e+02 	 1.960565e-01 	 1.276317e-01 	  5.920684e-02 	 4.134867e-01
2.288582e+02 	 1.994887e-01 	 1.310639e-01 	  6.263905e-02 	 4.309330e-01
2.059782e+02 	 2.034384e-01 	 1.350136e-01 	  6.658871e-02 	 4.494190e-01
1.853856e+02 	 2.079226e-01 	 1.394978e-01 	  7.107293e-02 	 4.691007e-01
1.668517e+02 	 2.129330e-01 	 1.445082e-01 	  7.608334e-02 	 4.900424e-01
1.501708e+02 	 2.179564e-01 	 1.500005e-01 	  8.204473e-02 	 5.121784e-01
1.351575e+02 	 2.234570e-01 	 1.558831e-01 	  8.830907e-02 	 5.352719e-01
1.216452e+02 	 2.292660e-01 	 1.620044e-01 	  9.474287e-02 	 5.588755e-01
1.094837e+02 	 2.351453e-01 	 1.681433e-01 	  1.011413e-01 	 5.823004e-01
9.853815e+01 	 2.407813e-01 	 1.740025e-01 	  1.072236e-01 	 6.046050e-01
8.868683e+01 	 2.457873e-01 	 1.792128e-01 	  1.126383e-01 	 6.246205e-01
7.982040e+01 	 2.497229e-01 	 1.833546e-01 	  1.169862e-01 	 6.410409e-01
7.184038e+01 	 2.521387e-01 	 1.860042e-01 	  1.198696e-01 	 6.526033e-01
6.465817e+01 	 2.526521e-01 	 1.868127e-01 	  1.209733e-01 	 6.583785e-01
5.819399e+01 	 2.510448e-01 	 1.856063e-01 	  1.201679e-01 	 6.581348e-01
5.237607e+01 	 2.473369e-01 	 1.824628e-01 	  1.175888e-01 	 6.526168e-01
4.713979e+01 	 2.417338e-01 	 1.776591e-01 	  1.135845e-01 	 6.433638e-01
4.242700e+01 	 2.343099e-01 	 1.713526e-01 	  1.083952e-01 	 6.315378e-01
3.818538e+01 	 2.244478e-01 	 1.630101e-01 	  1.015723e-01 	 6.156505e-01
3.436781e+01 	 2.105189e-01 	 1.510721e-01 	  9.162525e-02 	 5.896721e-01
3.093190e+01 	 1.908173e-01 	 1.338628e-01 	  7.690824e-02 	 5.453641e-01
2.783950e+01 	 1.666069e-01 	 1.126147e-01 	  5.862245e-02 	 4.839705e-01
2.505625e+01 	 1.458808e-01 	 9.521744e-02 	  4.455404e-02 	 4.360911e-01
2.255126e+01 	 1.376165e-01 	 9.048099e-02 	  4.334547e-02 	 4.454143e-01
2.029671e+01 	 1.335939e-01 	 8.997839e-02 	  4.636291e-02 	 4.786881e-01
1.826755e+01 	 1.205805e-01 	 8.025838e-02 	  3.993626e-02 	 4.618512e-01
1.644126e+01 	 1.068671e-01 	 6.939776e-02 	  3.192845e-02 	 4.297588e-01
1.479755e+01 	 9.885980e-02 	 6.359489e-02 	  2.832997e-02 	 4.184412e-01
1.331817e+01 	 8.275683e-02 	 4.883880e-02 	  1.492077e-02 	 3.341100e-01
1.198669e+01 	 7.188467e-02 	 3.825580e-02 	  4.626918e-03 	 2.639611e-01
1.078833e+01 	 5.830806e-02 	 2.380908e-02 	  0.000000e+00 	 1.601370e-01
9.709767e+00 	 5.428611e-02 	 1.804204e-02 	  0.000000e+00 	 1.155058e-01
8.739037e+00 	 6.198915e-02 	 2.423994e-02 	  0.000000e+00 	 1.489974e-01
7.865355e+00 	 6.537083e-02 	 2.784901e-02 	  0.000000e+00 	 1.722189e-01
7.079019e+00 	 6.460670e-02 	 2.878600e-02 	  0.000000e+00 	 1.864671e-01
6.371296e+00 	 6.239030e-02 	 2.771002e-02 	  0.000000e+00 	 1.853999e-01
5.734328e+00 	 5.850812e-02 	 2.345183e-02 	  0.000000e+00 	 1.552265e-01
5.161041e+00 	 5.517883e-02 	 1.944142e-02 	  0.000000e+00 	 1.262292e-01
4.645068e+00 	 5.453929e-02 	 1.787698e-02 	  0.000000e+00 	 1.131434e-01
4.180679e+00 	 5.368010e-02 	 1.392797e-02 	  0.000000e+00 	 8.129852e-02
3.762717e+00 	 5.246796e-02 	 1.353703e-02 	  0.000000e+00 	 8.068326e-02
3.386540e+00 	 4.595376e-02 	 9.802171e-03 	  0.000000e+00 	 6.291439e-02
3.047972e+00 	 4.034399e-02 	 2.068112e-03 	  0.000000e+00 	 1.253730e-02
2.743252e+00 	 4.399459e-02 	 8.451559e-03 	  0.000000e+00 	 5.517437e-02
2.468997e+00 	 4.731180e-02 	 1.013797e-02 	  0.000000e+00 	 6.328034e-02
2.222160e+00 	 4.588559e-02 	 8.154492e-03 	  0.000000e+00 	 5.014788e-02
2.000000e+00 	 4.588559e-02 	 8.154492e-03 	  0.000000e+00 	 0.000000e+00
 
AI-2020~FIC-2004  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.260145e-01 	 4.850197e-01 	  4.440249e-01 	 2.328268e+00
9.000254e+02 	 5.255721e-01 	 4.845773e-01 	  4.435826e-01 	 2.385181e+00
8.100456e+02 	 5.250266e-01 	 4.840318e-01 	  4.430371e-01 	 2.436029e+00
7.290616e+02 	 5.243541e-01 	 4.833593e-01 	  4.423645e-01 	 2.480417e+00
6.561739e+02 	 5.235252e-01 	 4.825304e-01 	  4.415357e-01 	 2.518180e+00
5.905732e+02 	 5.225040e-01 	 4.815093e-01 	  4.405145e-01 	 2.549330e+00
5.315308e+02 	 5.212466e-01 	 4.802518e-01 	  4.392571e-01 	 2.573986e+00
4.783912e+02 	 5.196991e-01 	 4.787043e-01 	  4.377096e-01 	 2.592311e+00
4.305642e+02 	 5.177960e-01 	 4.768013e-01 	  4.358065e-01 	 2.604447e+00
3.875187e+02 	 5.154579e-01 	 4.744631e-01 	  4.334684e-01 	 2.610468e+00
3.487767e+02 	 5.125885e-01 	 4.715937e-01 	  4.305990e-01 	 2.610337e+00
3.139079e+02 	 5.090720e-01 	 4.680772e-01 	  4.270825e-01 	 2.603873e+00
2.825250e+02 	 5.047702e-01 	 4.637754e-01 	  4.227807e-01 	 2.590724e+00
2.542797e+02 	 4.995192e-01 	 4.585244e-01 	  4.175297e-01 	 2.570345e+00
2.288582e+02 	 4.931273e-01 	 4.521325e-01 	  4.111377e-01 	 2.541991e+00
2.059782e+02 	 4.853735e-01 	 4.443787e-01 	  4.033840e-01 	 2.504705e+00
1.853856e+02 	 4.760089e-01 	 4.350142e-01 	  3.940194e-01 	 2.457339e+00
1.668517e+02 	 4.647619e-01 	 4.237671e-01 	  3.827724e-01 	 2.398579e+00
1.501708e+02 	 4.512736e-01 	 4.103556e-01 	  3.694377e-01 	 2.327029e+00
1.351575e+02 	 4.353526e-01 	 3.945107e-01 	  3.536689e-01 	 2.241343e+00
1.216452e+02 	 4.167798e-01 	 3.760178e-01 	  3.352558e-01 	 2.140466e+00
1.094837e+02 	 3.954560e-01 	 3.547831e-01 	  3.141103e-01 	 2.024012e+00
9.853815e+01 	 3.715063e-01 	 3.309383e-01 	  2.903703e-01 	 1.892859e+00
8.868683e+01 	 3.454297e-01 	 3.049910e-01 	  2.645522e-01 	 1.750023e+00
7.982040e+01 	 3.182963e-01 	 2.780223e-01 	  2.377484e-01 	 1.601809e+00
7.184038e+01 	 2.919372e-01 	 2.518788e-01 	  2.118205e-01 	 1.458993e+00
6.465817e+01 	 2.689439e-01 	 2.291718e-01 	  1.893996e-01 	 1.337018e+00
5.819399e+01 	 2.520625e-01 	 2.126733e-01 	  1.732841e-01 	 1.252827e+00
5.237607e+01 	 2.426538e-01 	 2.037772e-01 	  1.649006e-01 	 1.216248e+00
4.713979e+01 	 2.390251e-01 	 2.008296e-01 	  1.626340e-01 	 1.220029e+00
4.242700e+01 	 2.365965e-01 	 1.992928e-01 	  1.619891e-01 	 1.239637e+00
3.818538e+01 	 2.304050e-01 	 1.942425e-01 	  1.580800e-01 	 1.246354e+00
3.436781e+01 	 2.182688e-01 	 1.835216e-01 	  1.487744e-01 	 1.225526e+00
3.093190e+01 	 2.025817e-01 	 1.695209e-01 	  1.364602e-01 	 1.189776e+00
2.783950e+01 	 1.879425e-01 	 1.567983e-01 	  1.256542e-01 	 1.168206e+00
2.505625e+01 	 1.741117e-01 	 1.450329e-01 	  1.159541e-01 	 1.157297e+00
2.255126e+01 	 1.558607e-01 	 1.288836e-01 	  1.019064e-01 	 1.108552e+00
2.029671e+01 	 1.384992e-01 	 1.135345e-01 	  8.856976e-02 	 1.055252e+00
1.826755e+01 	 1.382649e-01 	 1.151033e-01 	  9.194172e-02 	 1.153120e+00
1.644126e+01 	 1.423395e-01 	 1.206676e-01 	  9.899576e-02 	 1.291961e+00
1.479755e+01 	 1.328572e-01 	 1.122741e-01 	  9.169103e-02 	 1.265681e+00
1.331817e+01 	 1.189909e-01 	 9.901839e-02 	  7.904592e-02 	 1.150374e+00
1.198669e+01 	 9.847712e-02 	 7.856879e-02 	  5.866045e-02 	 9.157358e-01
1.078833e+01 	 9.150441e-02 	 7.108756e-02 	  5.067071e-02 	 8.079042e-01
9.709767e+00 	 8.451331e-02 	 6.316197e-02 	  4.181064e-02 	 6.864134e-01
8.739037e+00 	 7.653200e-02 	 5.436434e-02 	  3.219669e-02 	 5.690488e-01
7.865355e+00 	 6.959181e-02 	 4.746379e-02 	  2.533578e-02 	 4.977085e-01
7.079019e+00 	 6.542616e-02 	 4.408044e-02 	  2.273471e-02 	 4.791705e-01
6.371296e+00 	 5.996060e-02 	 3.917386e-02 	  1.838712e-02 	 4.372855e-01
5.734328e+00 	 5.459096e-02 	 3.367323e-02 	  1.275550e-02 	 3.735299e-01
5.161041e+00 	 5.437462e-02 	 3.309199e-02 	  1.180935e-02 	 3.607884e-01
4.645068e+00 	 5.063572e-02 	 2.866420e-02 	  6.692674e-03 	 3.027155e-01
4.180679e+00 	 5.188627e-02 	 2.817061e-02 	  4.454942e-03 	 2.756233e-01
3.762717e+00 	 4.989843e-02 	 2.675702e-02 	  3.615618e-03 	 2.682892e-01
3.386540e+00 	 4.054070e-02 	 1.890665e-02 	  0.000000e+00 	 2.027831e-01
3.047972e+00 	 3.493460e-02 	 1.214217e-02 	  0.000000e+00 	 1.236121e-01
2.743252e+00 	 3.480748e-02 	 1.366788e-02 	  0.000000e+00 	 1.500235e-01
2.468997e+00 	 3.714975e-02 	 1.555045e-02 	  0.000000e+00 	 1.670546e-01
2.222160e+00 	 3.732002e-02 	 1.540696e-02 	  0.000000e+00 	 1.631433e-01
2.000000e+00 	 3.732002e-02 	 1.540696e-02 	  0.000000e+00 	 0.000000e+00
 
AI-2020~TIC-2003  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 3.201811e-01 	 2.908519e-01 	  2.615228e-01 	 1.337823e+00
9.000254e+02 	 3.200258e-01 	 2.906967e-01 	  2.613676e-01 	 1.422790e+00
8.100456e+02 	 3.198343e-01 	 2.905052e-01 	  2.611761e-01 	 1.508709e+00
7.290616e+02 	 3.195982e-01 	 2.902690e-01 	  2.609399e-01 	 1.594043e+00
6.561739e+02 	 3.193070e-01 	 2.899779e-01 	  2.606487e-01 	 1.677207e+00
5.905732e+02 	 3.189481e-01 	 2.896190e-01 	  2.602898e-01 	 1.756656e+00
5.315308e+02 	 3.185059e-01 	 2.891767e-01 	  2.598476e-01 	 1.830988e+00
4.783912e+02 	 3.179612e-01 	 2.886321e-01 	  2.593030e-01 	 1.899015e+00
4.305642e+02 	 3.172908e-01 	 2.879617e-01 	  2.586326e-01 	 1.959810e+00
3.875187e+02 	 3.164662e-01 	 2.871370e-01 	  2.578079e-01 	 2.012719e+00
3.487767e+02 	 3.154526e-01 	 2.861235e-01 	  2.567944e-01 	 2.057336e+00
3.139079e+02 	 3.142083e-01 	 2.848792e-01 	  2.555501e-01 	 2.093452e+00
2.825250e+02 	 3.126826e-01 	 2.833535e-01 	  2.540244e-01 	 2.120991e+00
2.542797e+02 	 3.108150e-01 	 2.814859e-01 	  2.521568e-01 	 2.139931e+00
2.288582e+02 	 3.085335e-01 	 2.792044e-01 	  2.498752e-01 	 2.150245e+00
2.059782e+02 	 3.057534e-01 	 2.764243e-01 	  2.470951e-01 	 2.151834e+00
1.853856e+02 	 3.023766e-01 	 2.730474e-01 	  2.437183e-01 	 2.144492e+00
1.668517e+02 	 2.982913e-01 	 2.689622e-01 	  2.396330e-01 	 2.127880e+00
1.501708e+02 	 2.931988e-01 	 2.640448e-01 	  2.348908e-01 	 2.101525e+00
1.351575e+02 	 2.871745e-01 	 2.581636e-01 	  2.291527e-01 	 2.064853e+00
1.216452e+02 	 2.800802e-01 	 2.511873e-01 	  2.222944e-01 	 2.017258e+00
1.094837e+02 	 2.717925e-01 	 2.429989e-01 	  2.142053e-01 	 1.958229e+00
9.853815e+01 	 2.622257e-01 	 2.335193e-01 	  2.048129e-01 	 1.887552e+00
8.868683e+01 	 2.513663e-01 	 2.227421e-01 	  1.941180e-01 	 1.805613e+00
7.982040e+01 	 2.393215e-01 	 2.107832e-01 	  1.822449e-01 	 1.713812e+00
7.184038e+01 	 2.263793e-01 	 1.979414e-01 	  1.695035e-01 	 1.615081e+00
6.465817e+01 	 2.130665e-01 	 1.847578e-01 	  1.564491e-01 	 1.514391e+00
5.819399e+01 	 2.001634e-01 	 1.720316e-01 	  1.438998e-01 	 1.418946e+00
5.237607e+01 	 1.885963e-01 	 1.607137e-01 	  1.328311e-01 	 1.337441e+00
4.713979e+01 	 1.791161e-01 	 1.515854e-01 	  1.240547e-01 	 1.277603e+00
4.242700e+01 	 1.717899e-01 	 1.447490e-01 	  1.177081e-01 	 1.242082e+00
3.818538e+01 	 1.656290e-01 	 1.392514e-01 	  1.128739e-01 	 1.224954e+00
3.436781e+01 	 1.588378e-01 	 1.333258e-01 	  1.078137e-01 	 1.212618e+00
3.093190e+01 	 1.498287e-01 	 1.253963e-01 	  1.009639e-01 	 1.190896e+00
2.783950e+01 	 1.385204e-01 	 1.153672e-01 	  9.221401e-02 	 1.156183e+00
2.505625e+01 	 1.267805e-01 	 1.050607e-01 	  8.334085e-02 	 1.122377e+00
2.255126e+01 	 1.165009e-01 	 9.629605e-02 	  7.609119e-02 	 1.105880e+00
2.029671e+01 	 1.064654e-01 	 8.776822e-02 	  6.907109e-02 	 1.089224e+00
1.826755e+01 	 9.393850e-02 	 7.664839e-02 	  5.935828e-02 	 1.028633e+00
1.644126e+01 	 8.036451e-02 	 6.429008e-02 	  4.821565e-02 	 9.280333e-01
1.479755e+01 	 6.871452e-02 	 5.357706e-02 	  3.843961e-02 	 8.212607e-01
1.331817e+01 	 5.609057e-02 	 4.152405e-02 	  2.695754e-02 	 6.614532e-01
1.198669e+01 	 4.403809e-02 	 2.959320e-02 	  1.514832e-02 	 4.753713e-01
