FIC-2101~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.644126e+01 	 2.516380e-01 	 7.446650e-02 	  0.000000e+00 	 8.128375e-02
1.479755e+01 	 2.377105e-01 	 7.345827e-02 	  0.000000e+00 	 8.649002e-02
1.331817e+01 	 2.530741e-01 	 7.028908e-02 	  0.000000e+00 	 7.436761e-02
1.198669e+01 	 2.799921e-01 	 6.596088e-02 	  0.000000e+00 	 5.959997e-02
1.078833e+01 	 2.866009e-01 	 6.095298e-02 	  0.000000e+00 	 5.223964e-02
9.709767e+00 	 2.290126e-01 	 5.525181e-02 	  0.000000e+00 	 6.149379e-02
8.739037e+00 	 1.982603e-01 	 4.888356e-02 	  0.000000e+00 	 6.328730e-02
7.865355e+00 	 2.135793e-01 	 4.326376e-02 	  0.000000e+00 	 4.912546e-02
7.079019e+00 	 1.704554e-01 	 3.669251e-02 	  0.000000e+00 	 5.304914e-02
6.371296e+00 	 1.618153e-01 	 3.049807e-02 	  0.000000e+00 	 4.491458e-02
5.734328e+00 	 1.495318e-01 	 2.430554e-02 	  0.000000e+00 	 3.753585e-02
5.161041e+00 	 1.190612e-01 	 1.832873e-02 	  0.000000e+00 	 3.518841e-02
4.645068e+00 	 1.011887e-01 	 1.229125e-02 	  0.000000e+00 	 2.673891e-02
4.180679e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 1.641310e-02
3.762717e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 9.699292e-02 	 7.587806e-03 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.496835e-01 	 5.203403e-01 	  4.909971e-01 	 1.325735e+00
9.000254e+02 	 5.489524e-01 	 5.196092e-01 	  4.902660e-01 	 1.431770e+00
8.100456e+02 	 5.480518e-01 	 5.187086e-01 	  4.893654e-01 	 1.547021e+00
7.290616e+02 	 5.469427e-01 	 5.175995e-01 	  4.882564e-01 	 1.670913e+00
6.561739e+02 	 5.455779e-01 	 5.162347e-01 	  4.868915e-01 	 1.802445e+00
5.905732e+02 	 5.438995e-01 	 5.145563e-01 	  4.852132e-01 	 1.940105e+00
5.315308e+02 	 5.418375e-01 	 5.124943e-01 	  4.831511e-01 	 2.081798e+00
4.783912e+02 	 5.393068e-01 	 5.099636e-01 	  4.806205e-01 	 2.224796e+00
4.305642e+02 	 5.362056e-01 	 5.068624e-01 	  4.775192e-01 	 2.365716e+00
3.875187e+02 	 5.324116e-01 	 5.030684e-01 	  4.737252e-01 	 2.500565e+00
3.487767e+02 	 5.277803e-01 	 4.984371e-01 	  4.690939e-01 	 2.624832e+00
3.139079e+02 	 5.221421e-01 	 4.927989e-01 	  4.634558e-01 	 2.733648e+00
2.825250e+02 	 5.153014e-01 	 4.859582e-01 	  4.566150e-01 	 2.821997e+00
2.542797e+02 	 5.070366e-01 	 4.776935e-01 	  4.483503e-01 	 2.884965e+00
2.288582e+02 	 4.971044e-01 	 4.677612e-01 	  4.384181e-01 	 2.918011e+00
2.059782e+02 	 4.852481e-01 	 4.559050e-01 	  4.265618e-01 	 2.917252e+00
1.853856e+02 	 4.712150e-01 	 4.418718e-01 	  4.125286e-01 	 2.879767e+00
1.668517e+02 	 4.547844e-01 	 4.254413e-01 	  3.960981e-01 	 2.803942e+00
1.501708e+02 	 4.356934e-01 	 4.064698e-01 	  3.772462e-01 	 2.689869e+00
1.351575e+02 	 4.142672e-01 	 3.849552e-01 	  3.556433e-01 	 2.539816e+00
1.216452e+02 	 3.907295e-01 	 3.611211e-01 	  3.315126e-01 	 2.358705e+00
1.094837e+02 	 3.656270e-01 	 3.355106e-01 	  3.053942e-01 	 2.154466e+00
9.853815e+01 	 3.398961e-01 	 3.090551e-01 	  2.782141e-01 	 1.937957e+00
8.868683e+01 	 3.148239e-01 	 2.830363e-01 	  2.512487e-01 	 1.721954e+00
7.982040e+01 	 2.917741e-01 	 2.588152e-01 	  2.258564e-01 	 1.518640e+00
7.184038e+01 	 2.715823e-01 	 2.372319e-01 	  2.028815e-01 	 1.335605e+00
6.465817e+01 	 2.537972e-01 	 2.178529e-01 	  1.819086e-01 	 1.172115e+00
5.819399e+01 	 2.363957e-01 	 1.986964e-01 	  1.609971e-01 	 1.019279e+00
5.237607e+01 	 2.166616e-01 	 1.771228e-01 	  1.375840e-01 	 8.663379e-01
4.713979e+01 	 1.931472e-01 	 1.518090e-01 	  1.104708e-01 	 7.102039e-01
4.242700e+01 	 1.675584e-01 	 1.246385e-01 	  8.171852e-02 	 5.616033e-01
3.818538e+01 	 1.443738e-01 	 1.003000e-01 	  5.622612e-02 	 4.401051e-01
3.436781e+01 	 1.261967e-01 	 8.157495e-02 	  3.695322e-02 	 3.535469e-01
3.093190e+01 	 1.103796e-01 	 6.584834e-02 	  2.131703e-02 	 2.859671e-01
2.783950e+01 	 9.639249e-02 	 5.236197e-02 	  8.331453e-03 	 2.299846e-01
2.505625e+01 	 8.770425e-02 	 4.408955e-02 	  4.748556e-04 	 1.954967e-01
2.255126e+01 	 8.057725e-02 	 3.674835e-02 	  0.000000e+00 	 1.621489e-01
2.029671e+01 	 7.675604e-02 	 3.193812e-02 	  0.000000e+00 	 1.378143e-01
1.826755e+01 	 7.346601e-02 	 2.750180e-02 	  0.000000e+00 	 1.157119e-01
1.644126e+01 	 7.112440e-02 	 2.484250e-02 	  0.000000e+00 	 1.038056e-01
1.479755e+01 	 6.754361e-02 	 2.188910e-02 	  0.000000e+00 	 9.272158e-02
1.331817e+01 	 6.464547e-02 	 1.927440e-02 	  0.000000e+00 	 8.215588e-02
1.198669e+01 	 6.316202e-02 	 1.713420e-02 	  0.000000e+00 	 7.199128e-02
1.078833e+01 	 5.990886e-02 	 1.525983e-02 	  0.000000e+00 	 6.609588e-02
9.709767e+00 	 5.401791e-02 	 1.367378e-02 	  0.000000e+00 	 6.554583e-02
8.739037e+00 	 4.939504e-02 	 1.223385e-02 	  0.000000e+00 	 6.366637e-02
7.865355e+00 	 4.477687e-02 	 1.047029e-02 	  0.000000e+00 	 5.902251e-02
7.079019e+00 	 3.950442e-02 	 9.373386e-03 	  0.000000e+00 	 6.016156e-02
6.371296e+00 	 3.664582e-02 	 8.128088e-03 	  0.000000e+00 	 5.512011e-02
5.734328e+00 	 3.286506e-02 	 7.015537e-03 	  0.000000e+00 	 5.248618e-02
5.161041e+00 	 3.312641e-02 	 6.070269e-03 	  0.000000e+00 	 4.338890e-02
4.645068e+00 	 3.334250e-02 	 5.138997e-03 	  0.000000e+00 	 3.523806e-02
4.180679e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 3.282963e-02
3.762717e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 3.306584e-02 	 4.798583e-03 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2002  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 1.272292e+00 	 1.227226e+00 	  1.182159e+00 	 2.209996e+00
9.000254e+02 	 1.272024e+00 	 1.226957e+00 	  1.181890e+00 	 2.383791e+00
8.100456e+02 	 1.271692e+00 	 1.226625e+00 	  1.181558e+00 	 2.572078e+00
7.290616e+02 	 1.271283e+00 	 1.226216e+00 	  1.181149e+00 	 2.773806e+00
6.561739e+02 	 1.270778e+00 	 1.225711e+00 	  1.180644e+00 	 2.987301e+00
5.905732e+02 	 1.270156e+00 	 1.225089e+00 	  1.180022e+00 	 3.210192e+00
5.315308e+02 	 1.269389e+00 	 1.224322e+00 	  1.179255e+00 	 3.439380e+00
4.783912e+02 	 1.268443e+00 	 1.223377e+00 	  1.178310e+00 	 3.671058e+00
4.305642e+02 	 1.267280e+00 	 1.222213e+00 	  1.177146e+00 	 3.900800e+00
3.875187e+02 	 1.265848e+00 	 1.220781e+00 	  1.175715e+00 	 4.123724e+00
3.487767e+02 	 1.264090e+00 	 1.219023e+00 	  1.173956e+00 	 4.334709e+00
3.139079e+02 	 1.261933e+00 	 1.216866e+00 	  1.171799e+00 	 4.528662e+00
2.825250e+02 	 1.259294e+00 	 1.214227e+00 	  1.169160e+00 	 4.700762e+00
2.542797e+02 	 1.256076e+00 	 1.211009e+00 	  1.165942e+00 	 4.846691e+00
2.288582e+02 	 1.252168e+00 	 1.207101e+00 	  1.162034e+00 	 4.962781e+00
2.059782e+02 	 1.247450e+00 	 1.202383e+00 	  1.157316e+00 	 5.046104e+00
1.853856e+02 	 1.241798e+00 	 1.196732e+00 	  1.151665e+00 	 5.094511e+00
1.668517e+02 	 1.235092e+00 	 1.190025e+00 	  1.144958e+00 	 5.106635e+00
1.501708e+02 	 1.227142e+00 	 1.182155e+00 	  1.137168e+00 	 5.081890e+00
1.351575e+02 	 1.218206e+00 	 1.173021e+00 	  1.127835e+00 	 5.020450e+00
1.216452e+02 	 1.208162e+00 	 1.162497e+00 	  1.116831e+00 	 4.923123e+00
1.094837e+02 	 1.196754e+00 	 1.150321e+00 	  1.103887e+00 	 4.790976e+00
9.853815e+01 	 1.183349e+00 	 1.135849e+00 	  1.088349e+00 	 4.624500e+00
8.868683e+01 	 1.166498e+00 	 1.117623e+00 	  1.068748e+00 	 4.422265e+00
7.982040e+01 	 1.143350e+00 	 1.092785e+00 	  1.042219e+00 	 4.179404e+00
7.184038e+01 	 1.109204e+00 	 1.056636e+00 	  1.004067e+00 	 3.887175e+00
6.465817e+01 	 1.057825e+00 	 1.002964e+00 	  9.481034e-01 	 3.535580e+00
5.819399e+01 	 9.834188e-01 	 9.260345e-01 	  8.686501e-01 	 3.120832e+00
5.237607e+01 	 8.846769e-01 	 8.246465e-01 	  7.646160e-01 	 2.656641e+00
4.713979e+01 	 7.691918e-01 	 7.065726e-01 	  6.439533e-01 	 2.182155e+00
4.242700e+01 	 6.526961e-01 	 5.878024e-01 	  5.229087e-01 	 1.751722e+00
3.818538e+01 	 5.478479e-01 	 4.812990e-01 	  4.147502e-01 	 1.398657e+00
3.436781e+01 	 4.551919e-01 	 3.878649e-01 	  3.205380e-01 	 1.114110e+00
3.093190e+01 	 3.764955e-01 	 3.093115e-01 	  2.421275e-01 	 8.903624e-01
2.783950e+01 	 3.158595e-01 	 2.494059e-01 	  1.829522e-01 	 7.258127e-01
2.505625e+01 	 2.650119e-01 	 1.991587e-01 	  1.333055e-01 	 5.848698e-01
2.255126e+01 	 2.281532e-01 	 1.619881e-01 	  9.582299e-02 	 4.734681e-01
2.029671e+01 	 1.982363e-01 	 1.306417e-01 	  6.304715e-02 	 3.737720e-01
1.826755e+01 	 1.772296e-01 	 1.079631e-01 	  3.869664e-02 	 3.014317e-01
1.644126e+01 	 1.586247e-01 	 8.881224e-02 	  1.899979e-02 	 2.460235e-01
1.479755e+01 	 1.423223e-01 	 7.318566e-02 	  4.049011e-03 	 2.047172e-01
1.331817e+01 	 1.300860e-01 	 6.104621e-02 	  0.000000e+00 	 1.709999e-01
1.198669e+01 	 1.211945e-01 	 5.124643e-02 	  0.000000e+00 	 1.416852e-01
1.078833e+01 	 1.103399e-01 	 4.314769e-02 	  0.000000e+00 	 1.241867e-01
9.709767e+00 	 9.694314e-02 	 3.669874e-02 	  0.000000e+00 	 1.178070e-01
8.739037e+00 	 8.723121e-02 	 3.145771e-02 	  0.000000e+00 	 1.090777e-01
7.865355e+00 	 7.792791e-02 	 2.619512e-02 	  0.000000e+00 	 9.792448e-02
7.079019e+00 	 6.773681e-02 	 2.253840e-02 	  0.000000e+00 	 9.643544e-02
6.371296e+00 	 6.216322e-02 	 1.922211e-02 	  0.000000e+00 	 8.656937e-02
5.734328e+00 	 5.510184e-02 	 1.628068e-02 	  0.000000e+00 	 8.110370e-02
5.161041e+00 	 5.428188e-02 	 1.357586e-02 	  0.000000e+00 	 6.449787e-02
4.645068e+00 	 5.468529e-02 	 1.202259e-02 	  0.000000e+00 	 5.449873e-02
4.180679e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 4.919948e-02
3.762717e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 5.338793e-02 	 1.082753e-02 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~TIC-2003  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 8.473697e-01 	 8.279875e-01 	  8.086054e-01 	 3.628870e+00
9.000254e+02 	 8.482271e-01 	 8.288450e-01 	  8.094629e-01 	 3.913840e+00
8.100456e+02 	 8.492702e-01 	 8.298881e-01 	  8.105059e-01 	 4.222720e+00
7.290616e+02 	 8.505346e-01 	 8.311525e-01 	  8.117704e-01 	 4.553974e+00
6.561739e+02 	 8.520607e-01 	 8.326785e-01 	  8.132964e-01 	 4.905162e+00
5.905732e+02 	 8.538922e-01 	 8.345101e-01 	  8.151280e-01 	 5.272866e+00
5.315308e+02 	 8.560754e-01 	 8.366933e-01 	  8.173112e-01 	 5.652673e+00
4.783912e+02 	 8.586550e-01 	 8.392729e-01 	  8.198907e-01 	 6.039236e+00
4.305642e+02 	 8.616692e-01 	 8.422871e-01 	  8.229049e-01 	 6.426412e+00
3.875187e+02 	 8.651411e-01 	 8.457590e-01 	  8.263768e-01 	 6.807446e+00
3.487767e+02 	 8.690660e-01 	 8.496839e-01 	  8.303018e-01 	 7.175189e+00
3.139079e+02 	 8.733938e-01 	 8.540116e-01 	  8.346295e-01 	 7.522244e+00
2.825250e+02 	 8.780044e-01 	 8.586223e-01 	  8.392401e-01 	 7.841021e+00
2.542797e+02 	 8.826786e-01 	 8.632965e-01 	  8.439144e-01 	 8.123631e+00
2.288582e+02 	 8.870631e-01 	 8.676809e-01 	  8.482988e-01 	 8.361629e+00
2.059782e+02 	 8.906368e-01 	 8.712546e-01 	  8.518725e-01 	 8.545722e+00
1.853856e+02 	 8.926889e-01 	 8.733067e-01 	  8.539246e-01 	 8.665578e+00
1.668517e+02 	 8.923266e-01 	 8.729445e-01 	  8.535623e-01 	 8.710070e+00
1.501708e+02 	 8.885521e-01 	 8.691610e-01 	  8.497698e-01 	 8.668286e+00
1.351575e+02 	 8.805204e-01 	 8.610038e-01 	  8.414872e-01 	 8.531739e+00
1.216452e+02 	 8.676478e-01 	 8.478872e-01 	  8.281265e-01 	 8.298009e+00
1.094837e+02 	 8.501892e-01 	 8.300618e-01 	  8.099344e-01 	 7.975537e+00
9.853815e+01 	 8.297711e-01 	 8.091488e-01 	  7.885266e-01 	 7.588032e+00
8.868683e+01 	 8.096546e-01 	 7.884038e-01 	  7.671530e-01 	 7.174801e+00
7.982040e+01 	 7.940652e-01 	 7.720482e-01 	  7.500312e-01 	 6.781447e+00
7.184038e+01 	 7.859853e-01 	 7.630649e-01 	  7.401444e-01 	 6.438367e+00
6.465817e+01 	 7.840933e-01 	 7.601415e-01 	  7.361897e-01 	 6.137524e+00
5.819399e+01 	 7.816087e-01 	 7.565215e-01 	  7.314343e-01 	 5.831851e+00
5.237607e+01 	 7.695362e-01 	 7.432565e-01 	  7.169768e-01 	 5.469592e+00
4.713979e+01 	 7.426255e-01 	 7.151740e-01 	  6.877226e-01 	 5.038289e+00
4.242700e+01 	 7.022145e-01 	 6.737246e-01 	  6.452347e-01 	 4.573279e+00
3.818538e+01 	 6.525871e-01 	 6.233269e-01 	  5.940668e-01 	 4.119794e+00
3.436781e+01 	 5.976620e-01 	 5.680163e-01 	  5.383706e-01 	 3.705405e+00
3.093190e+01 	 5.426749e-01 	 5.130547e-01 	  4.834345e-01 	 3.349752e+00
2.783950e+01 	 4.900709e-01 	 4.607511e-01 	  4.314313e-01 	 3.039081e+00
2.505625e+01 	 4.405856e-01 	 4.115374e-01 	  3.824892e-01 	 2.739850e+00
2.255126e+01 	 3.962344e-01 	 3.670908e-01 	  3.379473e-01 	 2.435945e+00
2.029671e+01 	 3.560222e-01 	 3.263174e-01 	  2.966127e-01 	 2.124473e+00
1.826755e+01 	 3.200136e-01 	 2.896443e-01 	  2.592750e-01 	 1.844449e+00
1.644126e+01 	 2.874196e-01 	 2.568652e-01 	  2.263107e-01 	 1.625800e+00
1.479755e+01 	 2.573197e-01 	 2.271010e-01 	  1.968823e-01 	 1.453382e+00
1.331817e+01 	 2.303596e-01 	 2.002013e-01 	  1.700430e-01 	 1.283798e+00
1.198669e+01 	 2.065389e-01 	 1.759183e-01 	  1.452978e-01 	 1.111053e+00
1.078833e+01 	 1.834905e-01 	 1.539078e-01 	  1.243251e-01 	 1.006143e+00
9.709767e+00 	 1.603874e-01 	 1.337859e-01 	  1.071845e-01 	 9.726170e-01
8.739037e+00 	 1.394981e-01 	 1.150840e-01 	  9.066988e-02 	 9.116130e-01
7.865355e+00 	 1.204620e-01 	 9.795415e-02 	  7.544627e-02 	 8.416373e-01
7.079019e+00 	 1.015126e-01 	 8.168593e-02 	  6.185930e-02 	 7.967737e-01
6.371296e+00 	 8.519772e-02 	 6.637559e-02 	  4.755346e-02 	 6.819873e-01
5.734328e+00 	 6.869450e-02 	 5.158178e-02 	  3.446906e-02 	 5.829268e-01
5.161041e+00 	 5.495883e-02 	 3.708660e-02 	  1.921437e-02 	 4.013054e-01
4.645068e+00 	 4.127837e-02 	 2.255948e-02 	  3.840592e-03 	 2.330696e-01
4.180679e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 8.339857e-02
3.762717e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 2.675643e-02 	 8.061890e-03 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FIC-2004  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 6.085942e-01 	 5.803518e-01 	  5.521095e-01 	 3.465503e+00
9.000254e+02 	 6.083742e-01 	 5.801319e-01 	  5.518895e-01 	 3.548780e+00
8.100456e+02 	 6.081081e-01 	 5.798658e-01 	  5.516235e-01 	 3.625142e+00
7.290616e+02 	 6.077881e-01 	 5.795458e-01 	  5.513035e-01 	 3.693673e+00
6.561739e+02 	 6.074058e-01 	 5.791635e-01 	  5.509212e-01 	 3.753851e+00
5.905732e+02 	 6.069530e-01 	 5.787107e-01 	  5.504684e-01 	 3.805508e+00
5.315308e+02 	 6.064230e-01 	 5.781807e-01 	  5.499384e-01 	 3.848761e+00
4.783912e+02 	 6.058122e-01 	 5.775699e-01 	  5.493276e-01 	 3.883945e+00
4.305642e+02 	 6.051232e-01 	 5.768809e-01 	  5.486386e-01 	 3.911553e+00
3.875187e+02 	 6.043697e-01 	 5.761274e-01 	  5.478851e-01 	 3.932195e+00
3.487767e+02 	 6.035831e-01 	 5.753408e-01 	  5.470985e-01 	 3.946592e+00
3.139079e+02 	 6.028231e-01 	 5.745808e-01 	  5.463385e-01 	 3.955598e+00
2.825250e+02 	 6.021917e-01 	 5.739494e-01 	  5.457071e-01 	 3.960268e+00
2.542797e+02 	 6.018524e-01 	 5.736101e-01 	  5.453678e-01 	 3.961966e+00
2.288582e+02 	 6.020530e-01 	 5.738107e-01 	  5.455684e-01 	 3.962496e+00
2.059782e+02 	 6.031504e-01 	 5.749081e-01 	  5.466658e-01 	 3.964251e+00
1.853856e+02 	 6.056300e-01 	 5.773877e-01 	  5.491454e-01 	 3.970303e+00
1.668517e+02 	 6.101047e-01 	 5.818624e-01 	  5.536201e-01 	 3.984343e+00
1.501708e+02 	 6.174337e-01 	 5.890286e-01 	  5.606235e-01 	 4.010302e+00
1.351575e+02 	 6.281646e-01 	 5.995460e-01 	  5.709273e-01 	 4.051444e+00
1.216452e+02 	 6.427020e-01 	 6.138112e-01 	  5.849204e-01 	 4.108774e+00
1.094837e+02 	 6.608467e-01 	 6.316160e-01 	  6.023853e-01 	 4.178788e+00
9.853815e+01 	 6.813771e-01 	 6.517280e-01 	  6.220788e-01 	 4.250998e+00
8.868683e+01 	 7.016574e-01 	 6.714997e-01 	  6.413421e-01 	 4.306108e+00
7.982040e+01 	 7.174470e-01 	 6.866792e-01 	  6.559114e-01 	 4.316120e+00
7.184038e+01 	 7.231422e-01 	 6.916527e-01 	  6.601633e-01 	 4.247755e+00
6.465817e+01 	 7.127117e-01 	 6.803843e-01 	  6.480568e-01 	 4.070236e+00
5.819399e+01 	 6.815245e-01 	 6.482476e-01 	  6.149707e-01 	 3.767335e+00
5.237607e+01 	 6.288897e-01 	 5.945731e-01 	  5.602565e-01 	 3.350718e+00
4.713979e+01 	 5.601438e-01 	 5.247431e-01 	  4.893425e-01 	 2.866633e+00
4.242700e+01 	 4.856869e-01 	 4.492326e-01 	  4.127783e-01 	 2.383193e+00
3.818538e+01 	 4.151330e-01 	 3.777527e-01 	  3.403725e-01 	 1.954349e+00
3.436781e+01 	 3.520979e-01 	 3.140104e-01 	  2.759228e-01 	 1.594402e+00
3.093190e+01 	 2.981877e-01 	 2.596446e-01 	  2.211016e-01 	 1.302777e+00
2.783950e+01 	 2.549840e-01 	 2.161661e-01 	  1.773481e-01 	 1.076940e+00
2.505625e+01 	 2.193933e-01 	 1.803164e-01 	  1.412395e-01 	 8.923838e-01
2.255126e+01 	 1.915325e-01 	 1.520612e-01 	  1.125898e-01 	 7.450283e-01
2.029671e+01 	 1.687966e-01 	 1.288268e-01 	  8.885702e-02 	 6.233199e-01
1.826755e+01 	 1.507944e-01 	 1.105097e-01 	  7.022507e-02 	 5.305147e-01
1.644126e+01 	 1.352507e-01 	 9.508524e-02 	  5.491974e-02 	 4.578219e-01
1.479755e+01 	 1.223250e-01 	 8.237308e-02 	  4.242117e-02 	 3.987351e-01
1.331817e+01 	 1.122882e-01 	 7.188990e-02 	  3.149166e-02 	 3.441454e-01
1.198669e+01 	 1.039876e-01 	 6.302814e-02 	  2.206869e-02 	 2.975891e-01
1.078833e+01 	 9.443757e-02 	 5.543658e-02 	  1.643559e-02 	 2.748891e-01
9.709767e+00 	 8.415554e-02 	 4.894238e-02 	  1.372923e-02 	 2.687923e-01
8.739037e+00 	 7.646167e-02 	 4.348548e-02 	  1.050929e-02 	 2.550237e-01
7.865355e+00 	 6.891554e-02 	 3.858326e-02 	  8.250985e-03 	 2.459974e-01
7.079019e+00 	 6.114332e-02 	 3.452820e-02 	  7.913081e-03 	 2.508893e-01
6.371296e+00 	 5.616838e-02 	 3.093574e-02 	  5.703099e-03 	 2.371016e-01
5.734328e+00 	 5.085349e-02 	 2.797498e-02 	  5.096481e-03 	 2.364715e-01
5.161041e+00 	 4.938823e-02 	 2.564196e-02 	  1.895693e-03 	 2.088298e-01
4.645068e+00 	 4.893865e-02 	 2.383481e-02 	  0.000000e+00 	 1.836151e-01
4.180679e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 1.780808e-01
3.762717e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 4.789926e-02 	 2.296253e-02 	  0.000000e+00 	 0.000000e+00
 
FIC-2102~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 4.728478e-01 	 4.388012e-01 	  4.047547e-01 	 1.674197e+00
9.000254e+02 	 4.723080e-01 	 4.382615e-01 	  4.042150e-01 	 1.749552e+00
8.100456e+02 	 4.716428e-01 	 4.375963e-01 	  4.035498e-01 	 1.823144e+00
7.290616e+02 	 4.708233e-01 	 4.367768e-01 	  4.027302e-01 	 1.893441e+00
6.561739e+02 	 4.698140e-01 	 4.357675e-01 	  4.017210e-01 	 1.959045e+00
5.905732e+02 	 4.685718e-01 	 4.345253e-01 	  4.004788e-01 	 2.018768e+00
5.315308e+02 	 4.670442e-01 	 4.329976e-01 	  3.989511e-01 	 2.071670e+00
4.783912e+02 	 4.651671e-01 	 4.311205e-01 	  3.970740e-01 	 2.117066e+00
4.305642e+02 	 4.628633e-01 	 4.288168e-01 	  3.947702e-01 	 2.154489e+00
3.875187e+02 	 4.600399e-01 	 4.259934e-01 	  3.919468e-01 	 2.183642e+00
3.487767e+02 	 4.565859e-01 	 4.225394e-01 	  3.884929e-01 	 2.204324e+00
3.139079e+02 	 4.523702e-01 	 4.183237e-01 	  3.842772e-01 	 2.216357e+00
2.825250e+02 	 4.472398e-01 	 4.131933e-01 	  3.791468e-01 	 2.219518e+00
2.542797e+02 	 4.410193e-01 	 4.069728e-01 	  3.729263e-01 	 2.213479e+00
2.288582e+02 	 4.335132e-01 	 3.994667e-01 	  3.654202e-01 	 2.197769e+00
2.059782e+02 	 4.245117e-01 	 3.904652e-01 	  3.564186e-01 	 2.171751e+00
1.853856e+02 	 4.138036e-01 	 3.797571e-01 	  3.457105e-01 	 2.134630e+00
1.668517e+02 	 4.011999e-01 	 3.671534e-01 	  3.331068e-01 	 2.085506e+00
1.501708e+02 	 3.862178e-01 	 3.525256e-01 	  3.188333e-01 	 2.023471e+00
1.351575e+02 	 3.692107e-01 	 3.358635e-01 	  3.025163e-01 	 1.947780e+00
1.216452e+02 	 3.503836e-01 	 3.173530e-01 	  2.843224e-01 	 1.858071e+00
1.094837e+02 	 3.302469e-01 	 2.974602e-01 	  2.646736e-01 	 1.754560e+00
