AI-2020~FI-2005  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
3.436781e+01 	 2.358293e-01 	 1.508749e-01 	  6.592044e-02 	 5.891537e-01
3.093190e+01 	 2.210441e-01 	 1.396773e-01 	  5.831038e-02 	 5.694764e-01
2.783950e+01 	 1.844924e-01 	 1.075096e-01 	  3.052679e-02 	 4.632882e-01
2.505625e+01 	 1.625274e-01 	 9.054284e-02 	  1.855832e-02 	 4.172657e-01
2.255126e+01 	 1.588290e-01 	 9.216263e-02 	  2.549628e-02 	 4.586125e-01
2.029671e+01 	 1.582252e-01 	 9.684499e-02 	  3.546474e-02 	 5.234151e-01
1.826755e+01 	 1.418830e-01 	 8.540338e-02 	  2.892378e-02 	 5.016273e-01
1.644126e+01 	 1.168255e-01 	 6.453581e-02 	  1.224616e-02 	 4.094329e-01
1.479755e+01 	 1.112412e-01 	 6.212952e-02 	  1.301780e-02 	 4.196725e-01
1.331817e+01 	 1.026877e-01 	 5.544193e-02 	  8.196163e-03 	 3.892899e-01
1.198669e+01 	 8.304493e-02 	 3.605479e-02 	  0.000000e+00 	 2.545388e-01
1.078833e+01 	 7.733038e-02 	 2.881205e-02 	  0.000000e+00 	 1.969999e-01
9.709767e+00 	 6.481281e-02 	 1.339872e-02 	  0.000000e+00 	 8.645276e-02
8.739037e+00 	 7.967809e-02 	 2.582239e-02 	  0.000000e+00 	 1.590605e-01
7.865355e+00 	 8.140883e-02 	 2.804662e-02 	  0.000000e+00 	 1.743591e-01
7.079019e+00 	 7.836650e-02 	 2.778119e-02 	  0.000000e+00 	 1.821898e-01
6.371296e+00 	 7.435352e-02 	 2.535142e-02 	  0.000000e+00 	 1.716269e-01
5.734328e+00 	 7.232817e-02 	 2.231499e-02 	  0.000000e+00 	 1.480164e-01
5.161041e+00 	 7.032449e-02 	 1.921289e-02 	  0.000000e+00 	 1.247013e-01
4.645068e+00 	 6.879007e-02 	 1.711119e-02 	  0.000000e+00 	 1.098411e-01
4.180679e+00 	 6.794481e-02 	 1.219984e-02 	  0.000000e+00 	 7.260159e-02
3.762717e+00 	 6.892952e-02 	 1.351627e-02 	  0.000000e+00 	 8.091721e-02
3.386540e+00 	 6.147274e-02 	 9.806717e-03 	  0.000000e+00 	 6.296748e-02
3.047972e+00 	 5.820340e-02 	 3.157580e-03 	  0.000000e+00 	 1.902952e-02
2.743252e+00 	 5.799191e-02 	 7.403641e-03 	  0.000000e+00 	 4.855045e-02
2.468997e+00 	 6.175310e-02 	 8.778212e-03 	  0.000000e+00 	 5.497102e-02
2.222160e+00 	 6.145214e-02 	 8.014495e-03 	  0.000000e+00 	 4.975383e-02
2.000000e+00 	 6.145214e-02 	 8.014495e-03 	  0.000000e+00 	 0.000000e+00
 
AI-2020~FIC-2004  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 5.452447e-01 	 4.872278e-01 	  4.292109e-01 	 2.413459e+00
9.000254e+02 	 5.449068e-01 	 4.868899e-01 	  4.288730e-01 	 2.473787e+00
8.100456e+02 	 5.444879e-01 	 4.864710e-01 	  4.284541e-01 	 2.527859e+00
7.290616e+02 	 5.439679e-01 	 4.859510e-01 	  4.279341e-01 	 2.575289e+00
6.561739e+02 	 5.433219e-01 	 4.853050e-01 	  4.272880e-01 	 2.615933e+00
5.905732e+02 	 5.425181e-01 	 4.845011e-01 	  4.264842e-01 	 2.649832e+00
5.315308e+02 	 5.415164e-01 	 4.834995e-01 	  4.254826e-01 	 2.677135e+00
4.783912e+02 	 5.402660e-01 	 4.822491e-01 	  4.242322e-01 	 2.698030e+00
4.305642e+02 	 5.387019e-01 	 4.806850e-01 	  4.226680e-01 	 2.712670e+00
3.875187e+02 	 5.367409e-01 	 4.787240e-01 	  4.207071e-01 	 2.721109e+00
3.487767e+02 	 5.342766e-01 	 4.762596e-01 	  4.182427e-01 	 2.723246e+00
3.139079e+02 	 5.308888e-01 	 4.731551e-01 	  4.154213e-01 	 2.718765e+00
2.825250e+02 	 5.267374e-01 	 4.692348e-01 	  4.117322e-01 	 2.707076e+00
2.542797e+02 	 5.215893e-01 	 4.642748e-01 	  4.069604e-01 	 2.687254e+00
2.288582e+02 	 5.151535e-01 	 4.579919e-01 	  4.008302e-01 	 2.657976e+00
2.059782e+02 	 5.070711e-01 	 4.500335e-01 	  3.929959e-01 	 2.617468e+00
1.853856e+02 	 4.969101e-01 	 4.399733e-01 	  3.830365e-01 	 2.563486e+00
1.668517e+02 	 4.841734e-01 	 4.273189e-01 	  3.704645e-01 	 2.493364e+00
1.501708e+02 	 4.683333e-01 	 4.115473e-01 	  3.547614e-01 	 2.404234e+00
1.351575e+02 	 4.489172e-01 	 3.921902e-01 	  3.354632e-01 	 2.293532e+00
1.216452e+02 	 4.256801e-01 	 3.690073e-01 	  3.123345e-01 	 2.160021e+00
1.094837e+02 	 3.989089e-01 	 3.422912e-01 	  2.856735e-01 	 2.005585e+00
9.853815e+01 	 3.698844e-01 	 3.133300e-01 	  2.567756e-01 	 1.837949e+00
8.868683e+01 	 3.413875e-01 	 2.849147e-01 	  2.284419e-01 	 1.673683e+00
7.982040e+01 	 3.176900e-01 	 2.613313e-01 	  2.049727e-01 	 1.538256e+00
7.184038e+01 	 3.027803e-01 	 2.465887e-01 	  1.903971e-01 	 1.455792e+00
6.465817e+01 	 2.964183e-01 	 2.404755e-01 	  1.845326e-01 	 1.426015e+00
5.819399e+01 	 2.918307e-01 	 2.362584e-01 	  1.806862e-01 	 1.410350e+00
5.237607e+01 	 2.799082e-01 	 2.248819e-01 	  1.698557e-01 	 1.355758e+00
4.713979e+01 	 2.585483e-01 	 2.043111e-01 	  1.500739e-01 	 1.249661e+00
4.242700e+01 	 2.401548e-01 	 1.870276e-01 	  1.339004e-01 	 1.167849e+00
3.818538e+01 	 2.388114e-01 	 1.871924e-01 	  1.355734e-01 	 1.203030e+00
3.436781e+01 	 2.402676e-01 	 1.906110e-01 	  1.409544e-01 	 1.273411e+00
3.093190e+01 	 2.227826e-01 	 1.755510e-01 	  1.283194e-01 	 1.233015e+00
2.783950e+01 	 1.983356e-01 	 1.539298e-01 	  1.095240e-01 	 1.149955e+00
2.505625e+01 	 1.863213e-01 	 1.450050e-01 	  1.036887e-01 	 1.164285e+00
2.255126e+01 	 1.689607e-01 	 1.308054e-01 	  9.265011e-02 	 1.137283e+00
2.029671e+01 	 1.443475e-01 	 1.092145e-01 	  7.408154e-02 	 1.031248e+00
1.826755e+01 	 1.472425e-01 	 1.147998e-01 	  8.235710e-02 	 1.173875e+00
1.644126e+01 	 1.543218e-01 	 1.240780e-01 	  9.383421e-02 	 1.360994e+00
1.479755e+01 	 1.442988e-01 	 1.156337e-01 	  8.696864e-02 	 1.338226e+00
1.331817e+01 	 1.261399e-01 	 9.831948e-02 	  7.049903e-02 	 1.172393e+00
1.198669e+01 	 1.044661e-01 	 7.664784e-02 	  4.882962e-02 	 9.140466e-01
1.078833e+01 	 9.884457e-02 	 7.013092e-02 	  4.141726e-02 	 8.102495e-01
9.709767e+00 	 9.723800e-02 	 6.695002e-02 	  3.666205e-02 	 7.332942e-01
8.739037e+00 	 8.427042e-02 	 5.264447e-02 	  2.101853e-02 	 5.522135e-01
7.865355e+00 	 7.822121e-02 	 4.675153e-02 	  1.528185e-02 	 4.928346e-01
7.079019e+00 	 7.396092e-02 	 4.381689e-02 	  1.367286e-02 	 4.822120e-01
6.371296e+00 	 6.982115e-02 	 4.045017e-02 	  1.107919e-02 	 4.568773e-01
5.734328e+00 	 6.213812e-02 	 3.229577e-02 	  2.453417e-03 	 3.590131e-01
5.161041e+00 	 6.436336e-02 	 3.392497e-02 	  3.486578e-03 	 3.697392e-01
4.645068e+00 	 5.909087e-02 	 2.812001e-02 	  0.000000e+00 	 3.012034e-01
4.180679e+00 	 6.142822e-02 	 2.817141e-02 	  0.000000e+00 	 2.810125e-01
3.762717e+00 	 5.850376e-02 	 2.556491e-02 	  0.000000e+00 	 2.574741e-01
3.386540e+00 	 4.942162e-02 	 1.850332e-02 	  0.000000e+00 	 1.985326e-01
3.047972e+00 	 4.560368e-02 	 1.282513e-02 	  0.000000e+00 	 1.297984e-01
2.743252e+00 	 4.355232e-02 	 1.346441e-02 	  0.000000e+00 	 1.484543e-01
2.468997e+00 	 4.626201e-02 	 1.548175e-02 	  0.000000e+00 	 1.668573e-01
2.222160e+00 	 4.592844e-02 	 1.489351e-02 	  0.000000e+00 	 1.592004e-01
2.000000e+00 	 4.592844e-02 	 1.489351e-02 	  0.000000e+00 	 0.000000e+00
 
AI-2020~TIC-2003  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
1.000000e+03 	 3.457325e-01 	 3.010712e-01 	  2.564099e-01 	 1.428994e+00
9.000254e+02 	 3.455279e-01 	 3.008666e-01 	  2.562052e-01 	 1.520016e+00
8.100456e+02 	 3.452751e-01 	 3.006138e-01 	  2.559525e-01 	 1.611936e+00
7.290616e+02 	 3.449629e-01 	 3.003016e-01 	  2.556402e-01 	 1.703083e+00
6.561739e+02 	 3.445772e-01 	 2.999159e-01 	  2.552546e-01 	 1.791723e+00
5.905732e+02 	 3.441007e-01 	 2.994394e-01 	  2.547781e-01 	 1.876164e+00
5.315308e+02 	 3.435121e-01 	 2.988508e-01 	  2.541895e-01 	 1.954851e+00
4.783912e+02 	 3.427849e-01 	 2.981236e-01 	  2.534622e-01 	 2.026449e+00
4.305642e+02 	 3.418864e-01 	 2.972251e-01 	  2.525638e-01 	 2.089888e+00
3.875187e+02 	 3.407766e-01 	 2.961153e-01 	  2.514539e-01 	 2.144369e+00
3.487767e+02 	 3.394060e-01 	 2.947447e-01 	  2.500834e-01 	 2.189335e+00
3.139079e+02 	 3.367581e-01 	 2.930533e-01 	  2.493485e-01 	 2.224410e+00
2.825250e+02 	 3.338813e-01 	 2.909681e-01 	  2.480549e-01 	 2.249327e+00
2.542797e+02 	 3.306640e-01 	 2.884020e-01 	  2.461400e-01 	 2.263842e+00
2.288582e+02 	 3.269828e-01 	 2.852529e-01 	  2.435231e-01 	 2.267675e+00
2.059782e+02 	 3.227034e-01 	 2.814051e-01 	  2.401068e-01 	 2.260465e+00
1.853856e+02 	 3.176851e-01 	 2.767338e-01 	  2.357824e-01 	 2.241772e+00
1.668517e+02 	 3.117925e-01 	 2.711168e-01 	  2.304411e-01 	 2.211155e+00
1.501708e+02 	 3.049156e-01 	 2.644557e-01 	  2.239957e-01 	 2.168330e+00
1.351575e+02 	 2.970049e-01 	 2.567105e-01 	  2.164160e-01 	 2.113470e+00
1.216452e+02 	 2.881199e-01 	 2.479491e-01 	  2.077782e-01 	 2.047620e+00
1.094837e+02 	 2.784829e-01 	 2.384015e-01 	  1.983201e-01 	 1.973166e+00
9.853815e+01 	 2.685060e-01 	 2.284874e-01 	  1.884688e-01 	 1.894081e+00
8.868683e+01 	 2.587258e-01 	 2.187521e-01 	  1.787785e-01 	 1.815416e+00
7.982040e+01 	 2.495699e-01 	 2.096339e-01 	  1.696980e-01 	 1.741386e+00
7.184038e+01 	 2.409618e-01 	 2.010707e-01 	  1.611797e-01 	 1.672134e+00
6.465817e+01 	 2.320263e-01 	 1.922077e-01 	  1.523892e-01 	 1.601338e+00
5.819399e+01 	 2.214104e-01 	 1.817206e-01 	  1.420308e-01 	 1.518879e+00
5.237607e+01 	 2.085440e-01 	 1.690788e-01 	  1.296136e-01 	 1.421255e+00
4.713979e+01 	 1.951356e-01 	 1.560424e-01 	  1.169492e-01 	 1.324155e+00
4.242700e+01 	 1.845625e-01 	 1.460515e-01 	  1.075405e-01 	 1.258110e+00
3.818538e+01 	 1.777454e-01 	 1.400935e-01 	  1.024416e-01 	 1.234324e+00
3.436781e+01 	 1.712397e-01 	 1.347809e-01 	  9.832212e-02 	 1.226376e+00
3.093190e+01 	 1.618030e-01 	 1.268982e-01 	  9.199336e-02 	 1.206057e+00
2.783950e+01 	 1.488228e-01 	 1.158107e-01 	  8.279860e-02 	 1.163786e+00
2.505625e+01 	 1.359073e-01 	 1.050469e-01 	  7.418651e-02 	 1.129222e+00
2.255126e+01 	 1.269626e-01 	 9.838582e-02 	  6.980898e-02 	 1.142131e+00
2.029671e+01 	 1.144915e-01 	 8.817899e-02 	  6.186644e-02 	 1.111731e+00
1.826755e+01 	 9.937454e-02 	 7.515611e-02 	  5.093768e-02 	 1.029476e+00
1.644126e+01 	 8.659845e-02 	 6.416607e-02 	  4.173368e-02 	 9.489158e-01
1.479755e+01 	 7.554954e-02 	 5.446834e-02 	  3.338714e-02 	 8.571296e-01
